05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,구분,모바일ID,정류소ID,정류소명,조회일자,합계,행정구역
18,40,26,26,43,27,33,23,29,30,32,29,31,44,22,25,38,14,2,승차,02051,7011008900,강남약국앞1,2019-01-01,532,대구광역시 동구 신암2동
1,0,4,9,5,8,9,9,9,13,16,14,15,12,14,9,12,6,1,하차,02051,7011008900,강남약국앞1,2019-01-01,166,대구광역시 동구 신암2동
2,6,11,3,5,8,9,14,7,17,7,9,14,4,6,4,8,13,0,승차,02050,7011009000,강남약국앞2,2019-01-01,147,대구광역시 동구 신암2동
0,1,0,0,5,1,0,0,0,2,1,3,3,1,0,1,0,0,0,하차,02050,7011009000,강남약국앞2,2019-01-01,18,대구광역시 동구 신암2동
0,0,2,5,0,0,0,1,3,0,1,1,1,5,0,2,0,0,0,승차,01667,7011032500,강동중·고등학교건너,2019-01-01,21,대구광역시 동구 안심3.4동
1,0,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,승차,04054,7011062800,강동초교건너,2019-01-01,10,대구광역시 동구 안심3.4동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,04054,7011062800,강동초교건너,2019-01-01,1,대구광역시 동구 안심3.4동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,04067,7011063000,강동초교앞,2019-01-01,1,대구광역시 동구 안심3.4동
3,1,2,3,4,4,2,7,9,11,17,5,2,5,10,2,4,7,0,승차,02615,7011028500,강변동서마을건너,2019-01-01,98,대구광역시 동구 안심2동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,02615,7011028500,강변동서마을건너,2019-01-01,1,대구광역시 동구 안심2동
1,1,1,1,2,4,8,6,3,11,7,12,17,9,10,9,10,14,0,승차,09003,7011014500,강변동서마을앞,2019-01-01,126,대구광역시 동구 안심2동
0,0,0,4,0,1,2,2,4,0,2,1,1,1,0,2,0,2,0,하차,09003,7011014500,강변동서마을앞,2019-01-01,22,대구광역시 동구 안심2동
0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2,0,0,승차,01560,7021038600,강북경찰서건너,2019-01-01,7,대구광역시 북구 동천동
1,0,3,0,2,1,2,1,0,1,0,3,0,3,0,1,1,1,0,하차,01560,7021038600,강북경찰서건너,2019-01-01,20,대구광역시 북구 동천동
0,1,3,1,1,4,0,0,5,4,1,2,1,5,0,3,0,4,0,승차,09288,7021038700,강북경찰서앞,2019-01-01,35,대구광역시 북구 구암동
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,하차,09288,7021038700,강북경찰서앞,2019-01-01,4,대구광역시 북구 구암동
0,0,0,1,0,2,0,0,3,0,1,1,1,1,0,1,0,0,0,하차,01552,7021043200,강북중학교건너,2019-01-01,11,대구광역시 북구 구암동
0,3,2,7,5,1,1,5,8,8,3,4,5,5,3,2,4,1,0,승차,01553,7021047000,강북중학교앞,2019-01-01,67,대구광역시 북구 구암동
0,1,2,8,8,5,1,3,0,4,2,4,3,5,1,2,3,1,0,승차,09196,7011012300,강산아파트건너,2019-01-01,53,대구광역시 동구 지저동
1,6,9,15,18,18,12,12,12,9,12,10,9,17,10,5,8,6,1,하차,09196,7011012300,강산아파트건너,2019-01-01,190,대구광역시 동구 지저동
0,3,3,3,9,2,13,5,4,9,8,5,10,5,2,3,3,3,0,승차,05053,7011012400,강산아파트앞,2019-01-01,90,대구광역시 동구 지저동
0,1,3,1,1,1,0,2,3,2,0,2,1,2,0,0,1,1,0,하차,05053,7011012400,강산아파트앞,2019-01-01,21,대구광역시 동구 지저동
0,0,0,16,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,승차,02900,7111049900,강정보(디아크문화관)입구,2019-01-01,24,대구광역시 달성군 다사읍
0,1,0,35,3,1,0,6,4,2,4,10,6,5,3,3,2,0,0,승차,05170,7111009900,강창교1,2019-01-01,85,대구광역시 달성군 다사읍
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,05170,7111009900,강창교1,2019-01-01,3,대구광역시 달성군 다사읍
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,승차,02897,7111062100,강창교2,2019-01-01,1,대구광역시 달성군 다사읍
0,1,0,1,0,1,1,3,2,3,0,2,1,1,0,0,1,0,0,하차,02897,7111062100,강창교2,2019-01-01,17,대구광역시 달성군 다사읍
0,6,2,7,6,3,7,9,5,13,10,10,7,11,7,4,5,2,0,승차,01193,7041032500,강창역(1번출구),2019-01-01,114,대구광역시 달서구 신당동
0,0,0,4,0,2,1,1,0,1,0,1,0,4,4,0,1,1,0,하차,01193,7041032500,강창역(1번출구),2019-01-01,20,대구광역시 달서구 신당동
1,7,7,16,23,12,21,19,21,37,36,30,31,28,15,21,22,12,0,승차,02461,7041037700,강창역(2번출구),2019-01-01,359,대구광역시 달서구 신당동
0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,1,0,하차,02461,7041037700,강창역(2번출구),2019-01-01,9,대구광역시 달서구 신당동
1,4,1,7,3,4,15,4,10,18,9,5,4,10,7,1,4,0,0,승차,03132,7111019400,강창하이츠,2019-01-01,107,대구광역시 달성군 다사읍
0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,하차,03132,7111019400,강창하이츠,2019-01-01,8,대구광역시 달성군 다사읍
0,1,0,1,0,0,0,0,3,0,1,1,0,0,0,1,1,0,0,승차,02411,7021032100,거동교1,2019-01-01,9,대구광역시 북구 읍내동
0,2,0,0,1,1,1,2,0,1,1,1,1,0,2,2,0,1,0,하차,02411,7021032100,거동교1,2019-01-01,16,대구광역시 북구 읍내동
0,0,0,0,1,0,3,0,3,1,2,2,4,1,0,0,2,1,0,승차,01475,7021032200,거동교2,2019-01-01,20,대구광역시 북구 읍내동
0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0,2,0,0,하차,01475,7021032200,거동교2,2019-01-01,11,대구광역시 북구 읍내동
0,1,0,1,1,0,1,0,1,1,2,0,0,1,1,0,0,0,0,승차,01030,7001008100,건들바위건너,2019-01-01,10,대구광역시 중구 대봉2동
0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,하차,01030,7001008100,건들바위건너,2019-01-01,6,대구광역시 중구 대봉2동
0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,1,0,0,승차,01035,7001008200,건들바위앞,2019-01-01,10,대구광역시 중구 대봉2동
0,0,0,1,0,0,0,0,2,1,0,1,3,5,2,2,2,2,1,하차,01035,7001008200,건들바위앞,2019-01-01,22,대구광역시 중구 대봉2동
0,12,5,9,20,21,13,33,20,24,8,22,11,32,17,14,14,11,0,승차,05046,7021026400,건영아파트건너,2019-01-01,286,대구광역시 북구 산격2동
1,3,1,6,7,4,9,8,6,10,10,7,7,9,5,2,5,4,0,하차,05046,7021026400,건영아파트건너,2019-01-01,104,대구광역시 북구 산격2동
0,3,8,8,7,12,2,23,15,27,12,6,5,10,8,3,2,1,0,승차,01191,7111047500,건영캐스빌건너,2019-01-01,152,대구광역시 달성군 다사읍
0,2,0,1,0,1,2,0,1,2,3,2,2,1,3,0,0,0,0,하차,01191,7111047500,건영캐스빌건너,2019-01-01,20,대구광역시 달성군 다사읍
2,2,3,5,1,1,5,7,8,4,1,4,4,4,3,2,1,3,0,승차,02753,7111010300,건영캐스빌앞,2019-01-01,60,대구광역시 달성군 다사읍
0,0,0,1,2,0,0,0,4,0,3,2,2,0,0,1,3,0,0,하차,02753,7111010300,건영캐스빌앞,2019-01-01,18,대구광역시 달성군 다사읍
0,7,1,15,17,10,23,7,31,5,28,3,2,4,1,1,1,1,0,승차,00303,7021042200,검단동대구축협앞,2019-01-01,157,대구광역시 북구 검단동
0,2,0,5,0,8,4,2,5,0,6,0,0,0,0,0,0,0,0,하차,00303,7021042200,검단동대구축협앞,2019-01-01,32,대구광역시 북구 검단동
1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,승차,02964,7021055200,검단동주민센터1,2019-01-01,7,대구광역시 북구 검단동
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,02964,7021055200,검단동주민센터1,2019-01-01,1,대구광역시 북구 검단동
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,하차,02963,7021055300,검단동주민센터2,2019-01-01,3,대구광역시 북구 검단동
1,4,4,8,5,6,10,10,12,22,14,8,12,11,12,4,6,3,0,승차,01508,7021019000,검단동행정복지센터건너,2019-01-01,152,대구광역시 북구 검단동
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,하차,01508,7021019000,검단동행정복지센터건너,2019-01-01,2,대구광역시 북구 검단동
0,1,0,0,0,1,0,1,1,0,2,0,1,4,0,1,0,2,0,하차,00306,7021018900,검단동행정복지센터앞,2019-01-01,14,대구광역시 북구 검단동
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,하차,00300,7021042300,검단상가아파트앞,2019-01-01,3,대구광역시 북구 검단동
1,4,3,5,6,2,3,4,4,3,1,2,8,1,3,2,2,1,0,승차,00310,7021019400,검단유성아파트(서편),2019-01-01,55,대구광역시 북구 검단동
0,1,2,0,0,1,0,0,1,1,1,3,2,2,1,0,1,1,0,하차,00310,7021019400,검단유성아파트(서편),2019-01-01,17,대구광역시 북구 검단동
0,3,0,2,2,3,1,1,3,5,7,3,6,2,5,7,2,4,4,승차,00309,7021018500,검단유성아파트건너,2019-01-01,60,대구광역시 북구 복현2동
0,1,0,0,1,1,0,0,0,1,2,1,4,2,3,2,1,1,0,하차,00309,7021018500,검단유성아파트건너,2019-01-01,20,대구광역시 북구 복현2동
2,11,4,14,15,9,30,24,20,22,27,15,15,16,8,6,4,0,0,승차,02096,7021018600,검단유성아파트앞,2019-01-01,242,대구광역시 북구 검단동
0,3,3,2,1,3,6,1,4,5,9,1,1,4,0,2,0,3,0,하차,02096,7021018600,검단유성아파트앞,2019-01-01,48,대구광역시 북구 검단동
0,1,0,0,0,2,1,1,7,18,12,21,18,17,26,14,22,13,0,승차,01685,7061029300,경기장네거리1,2019-01-01,173,대구광역시 수성구 고산2동
0,0,2,0,1,4,1,1,4,0,2,1,2,0,3,3,0,1,0,하차,01685,7061029300,경기장네거리1,2019-01-01,25,대구광역시 수성구 고산2동
0,0,1,1,1,1,1,2,4,9,8,15,16,5,11,13,17,7,0,승차,01507,7061029200,경기장네거리2,2019-01-01,112,대구광역시 수성구 고산2동
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,하차,01507,7061029200,경기장네거리2,2019-01-01,4,대구광역시 수성구 고산2동
0,9,8,4,10,6,8,8,11,9,12,8,4,7,5,3,6,5,1,승차,05578,7121003000,경남신성A,2019-01-01,124,경상북도 경산시 
2,6,11,3,9,6,9,8,11,15,5,6,8,7,6,7,4,8,1,하차,05578,7121003000,경남신성A,2019-01-01,132,경상북도 경산시 
3,1,4,5,1,1,2,2,2,6,5,4,6,1,5,2,3,0,1,승차,05577,7121002900,경남신성A 건너,2019-01-01,54,경상북도 경산시 
0,1,0,1,2,0,3,1,6,1,1,2,3,5,2,4,0,1,1,하차,05577,7121002900,경남신성A 건너,2019-01-01,34,경상북도 경산시 
0,1,5,5,9,4,5,7,9,1,7,9,6,8,6,7,5,2,0,승차,02754,7021054800,경대교2,2019-01-01,96,대구광역시 북구 대현2동
0,0,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0,하차,02754,7021054800,경대교2,2019-01-01,9,대구광역시 북구 대현2동
0,0,1,0,1,3,1,1,0,2,0,4,1,1,0,1,0,0,0,승차,00247,7021023800,경대교건너,2019-01-01,16,대구광역시 북구 침산2동
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,하차,00247,7021023800,경대교건너,2019-01-01,2,대구광역시 북구 침산2동
0,0,1,0,0,0,4,0,1,4,1,3,2,0,5,0,2,0,0,하차,00248,7021023700,경대교앞,2019-01-01,23,대구광역시 북구 침산2동
6,11,15,10,11,7,4,8,17,14,11,17,20,10,12,13,13,10,2,승차,02203,7001007500,경대사대부설고등학교앞,2019-01-01,211,대구광역시 중구 대봉1동
2,3,0,6,5,5,5,8,8,15,5,8,14,8,5,9,4,6,0,하차,02203,7001007500,경대사대부설고등학교앞,2019-01-01,116,대구광역시 중구 대봉1동
2,7,8,14,18,16,23,17,40,31,35,29,39,32,7,17,22,19,2,승차,00318,7011010100,경대아파트건너,2019-01-01,378,대구광역시 북구 복현1동
0,2,1,2,1,2,2,2,3,4,5,2,6,2,0,2,4,3,0,하차,00318,7011010100,경대아파트건너,2019-01-01,43,대구광역시 북구 복현1동
0,3,1,1,2,2,3,5,0,3,14,3,3,5,1,5,4,8,0,승차,00317,7011010200,경대아파트앞,2019-01-01,63,대구광역시 동구 신암1동
0,2,0,3,1,1,1,4,2,4,9,2,2,7,5,1,4,5,0,하차,00317,7011010200,경대아파트앞,2019-01-01,53,대구광역시 동구 신암1동
0,0,0,0,1,0,1,0,0,1,0,2,0,3,0,1,1,0,0,승차,03075,7031020100,경덕여고,2019-01-01,10,대구광역시 서구 상중이동
0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,하차,03075,7031020100,경덕여고,2019-01-01,6,대구광역시 서구 상중이동
0,1,0,1,4,0,3,1,2,3,0,0,1,1,1,19,5,0,0,승차,00150,7021028500,경명여고건너,2019-01-01,42,대구광역시 북구 칠성동
0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,하차,00150,7021028500,경명여고건너,2019-01-01,6,대구광역시 북구 칠성동
0,1,0,2,3,0,0,1,5,3,1,0,2,3,0,5,3,2,0,승차,00400,7021028400,경명여고앞,2019-01-01,31,대구광역시 북구 칠성동
1,0,0,2,0,0,0,1,3,3,2,0,0,4,3,1,0,0,0,하차,00400,7021028400,경명여고앞,2019-01-01,20,대구광역시 북구 칠성동
1,1,0,5,5,5,5,15,16,4,7,9,7,7,4,2,8,5,1,승차,02009,7061017700,경북고등학교건너,2019-01-01,107,대구광역시 수성구 황금1동
0,1,0,4,0,0,2,2,4,4,1,3,4,5,3,4,3,4,1,하차,02009,7061017700,경북고등학교건너,2019-01-01,45,대구광역시 수성구 황금1동
0,11,5,6,11,2,10,4,13,18,17,7,13,9,8,6,4,7,1,승차,02006,7061017600,경북고등학교앞,2019-01-01,152,대구광역시 수성구 황금1동
0,0,1,1,0,0,0,5,2,0,1,1,3,2,0,2,1,4,0,하차,02006,7061017600,경북고등학교앞,2019-01-01,23,대구광역시 수성구 황금1동
0,2,3,3,3,3,4,6,4,6,6,6,3,1,3,3,5,2,2,승차,09141,7001003100,경북공고건너,2019-01-01,65,대구광역시 중구 남산4동
0,1,2,2,4,2,1,4,3,5,2,3,1,2,7,2,2,3,2,하차,09141,7001003100,경북공고건너,2019-01-01,48,대구광역시 중구 남산4동
2,1,1,5,5,5,5,10,11,7,6,6,7,5,8,1,4,4,0,승차,09140,7001003000,경북공고앞,2019-01-01,93,대구광역시 중구 남산3동
0,1,4,0,1,3,3,5,10,8,3,9,2,3,6,5,1,0,0,하차,09140,7001003000,경북공고앞,2019-01-01,64,대구광역시 중구 남산3동
0,6,1,2,1,4,5,3,1,2,7,0,8,0,1,1,0,3,0,승차,01276,7011018200,경북교통,2019-01-01,45,대구광역시 동구 안심3.4동
2,4,3,7,5,10,8,10,6,12,8,13,2,2,3,3,5,6,0,하차,01276,7011018200,경북교통,2019-01-01,109,대구광역시 동구 안심3.4동
0,3,2,1,2,5,4,4,3,5,6,3,4,2,1,0,1,0,0,승차,01275,7011018300,경북교통앞,2019-01-01,46,대구광역시 동구 안심3.4동
3,0,3,1,3,2,3,1,1,4,4,1,0,2,1,2,4,2,2,하차,01275,7011018300,경북교통앞,2019-01-01,39,대구광역시 동구 안심3.4동
0,3,11,6,12,6,6,6,11,5,6,9,7,12,3,4,5,3,0,승차,05187,7041017300,경북기계공고건너,2019-01-01,115,대구광역시 달서구 상인1동
0,1,0,1,2,4,2,6,3,6,3,6,2,6,7,4,1,4,3,하차,05187,7041017300,경북기계공고건너,2019-01-01,61,대구광역시 달서구 상인1동
2,6,5,4,3,3,4,2,8,3,7,3,7,7,3,8,3,6,0,승차,02266,7041017200,경북기계공고앞,2019-01-01,84,대구광역시 달서구 상인1동
0,0,1,1,4,5,5,5,6,4,5,6,9,2,2,4,4,2,1,하차,02266,7041017200,경북기계공고앞,2019-01-01,66,대구광역시 달서구 상인1동
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,01319,7021051400,경북농업기술원건너,2019-01-01,1,대구광역시 북구 동천동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,하차,01319,7021051400,경북농업기술원건너,2019-01-01,1,대구광역시 북구 동천동
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,하차,01777,7021003800,경북농업기술원앞,2019-01-01,3,대구광역시 북구 동천동
2,9,2,5,6,10,9,11,14,8,27,14,14,13,11,7,7,12,0,승차,00349,7021025700,경북대체육센터건너,2019-01-01,181,대구광역시 북구 산격3동
0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,하차,00349,7021025700,경북대체육센터건너,2019-01-01,7,대구광역시 북구 산격3동
0,1,8,4,4,3,1,1,3,2,2,3,0,3,9,4,4,13,0,승차,05242,7021022300,경북대체육센터앞,2019-01-01,65,대구광역시 북구 산격3동
2,1,1,3,2,6,1,4,6,5,8,5,6,9,15,12,12,8,1,하차,05242,7021022300,경북대체육센터앞,2019-01-01,107,대구광역시 북구 산격3동
2,5,13,11,10,8,5,16,12,4,19,12,10,23,17,5,20,9,2,승차,00632,7001009700,경북대학교병원건너,2019-01-01,203,대구광역시 중구 삼덕동
1,3,1,4,0,7,5,6,10,8,5,6,4,3,11,4,4,6,1,하차,00632,7001009700,경북대학교병원건너,2019-01-01,89,대구광역시 중구 삼덕동
2,3,10,27,16,13,9,13,23,31,32,21,30,32,25,18,24,26,3,승차,00621,7001009800,경북대학교병원앞,2019-01-01,358,대구광역시 중구 삼덕동
0,4,3,0,4,3,6,7,4,5,8,2,5,6,3,5,1,2,0,하차,00621,7001009800,경북대학교병원앞,2019-01-01,68,대구광역시 중구 삼덕동
11,10,10,17,23,28,34,41,58,77,78,83,87,96,67,61,75,92,13,승차,02104,7021025900,경북대학교북문건너,2019-01-01,961,대구광역시 북구 산격3동
0,0,1,0,1,1,2,2,2,7,9,4,6,5,12,8,4,3,0,하차,02104,7021025900,경북대학교북문건너,2019-01-01,67,대구광역시 북구 산격3동
11,35,6,8,9,6,10,22,15,25,31,48,46,39,32,34,72,65,5,승차,02105,7021025800,경북대학교북문앞,2019-01-01,519,대구광역시 북구 산격3동
0,4,2,6,2,2,5,5,5,7,6,7,18,12,8,15,10,9,3,하차,02105,7021025800,경북대학교북문앞,2019-01-01,126,대구광역시 북구 산격3동
0,3,2,4,8,6,1,15,8,9,7,9,8,10,9,3,4,2,0,승차,02705,7021022400,경북대학교서문건너,2019-01-01,108,대구광역시 북구 산격4동
1,0,0,0,0,1,0,0,2,2,1,2,2,2,1,3,0,0,0,하차,02705,7021022400,경북대학교서문건너,2019-01-01,17,대구광역시 북구 산격4동
2,1,1,2,3,1,0,2,8,4,3,5,5,5,3,1,2,6,0,승차,09065,7021022500,경북대학교서문앞,2019-01-01,54,대구광역시 북구 산격4동
0,0,0,0,1,1,0,1,1,2,4,0,0,1,1,3,1,1,0,하차,09065,7021022500,경북대학교서문앞,2019-01-01,17,대구광역시 북구 산격4동
0,4,1,7,8,5,5,7,3,3,6,9,13,12,8,16,9,9,0,승차,00315,7011010300,경북대학교정문건너,2019-01-01,125,대구광역시 동구 신암1동
0,2,1,4,3,2,6,8,3,5,3,4,6,7,6,13,11,3,2,하차,00315,7011010300,경북대학교정문건너,2019-01-01,89,대구광역시 동구 신암1동
1,13,13,12,12,13,12,19,28,33,35,28,47,32,17,10,20,26,1,승차,00316,7011010400,경북대학교정문앞,2019-01-01,372,대구광역시 북구 대현1동
1,5,6,3,9,4,8,9,5,8,4,6,8,3,1,3,3,4,0,하차,00316,7011010400,경북대학교정문앞,2019-01-01,90,대구광역시 북구 대현1동
0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,2,0,0,0,승차,00231,7021022200,경북대학교체육센터건너2,2019-01-01,8,대구광역시 북구 산격4동
0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,하차,00231,7021022200,경북대학교체육센터건너2,2019-01-01,7,대구광역시 북구 산격4동
4,5,6,11,2,6,8,6,6,5,12,20,12,10,16,14,19,13,0,승차,02191,7001007600,경북대학교치과병원,2019-01-01,175,대구광역시 중구 삼덕동
1,0,3,2,6,1,15,6,6,12,10,11,14,7,9,5,7,4,1,하차,02191,7001007600,경북대학교치과병원,2019-01-01,120,대구광역시 중구 삼덕동
0,2,3,1,12,3,5,12,5,2,4,2,4,4,3,3,2,1,0,승차,05149,7011005800,경북아파트건너(신천동),2019-01-01,68,대구광역시 동구 효목2동
0,5,6,15,19,16,14,14,23,21,20,13,23,20,19,9,10,10,1,하차,05149,7011005800,경북아파트건너(신천동),2019-01-01,258,대구광역시 동구 효목2동
0,1,1,3,5,2,1,2,5,2,2,2,4,1,3,3,0,0,1,승차,00462,7011005700,경북아파트앞(신천동),2019-01-01,38,대구광역시 동구 신천4동
0,1,2,1,5,1,3,2,3,4,4,6,5,5,3,2,5,2,1,하차,00462,7011005700,경북아파트앞(신천동),2019-01-01,55,대구광역시 동구 신천4동
2,5,0,4,8,4,5,12,10,15,2,13,10,8,15,7,9,11,0,승차,02236,7051000600,경북여상건너,2019-01-01,140,대구광역시 남구 대명2동
4,2,5,5,7,7,14,6,11,17,5,13,8,11,7,7,2,8,0,하차,02236,7051000600,경북여상건너,2019-01-01,139,대구광역시 남구 대명2동
1,4,5,9,10,10,7,12,22,16,19,17,9,13,10,15,16,12,4,승차,02221,7051000700,경북여상앞,2019-01-01,211,대구광역시 남구 대명2동
1,0,0,1,2,0,2,2,2,4,4,1,1,5,2,3,4,5,1,하차,02221,7051000700,경북여상앞,2019-01-01,40,대구광역시 남구 대명2동
0,0,0,2,0,0,1,0,2,2,0,0,3,1,0,0,0,0,0,승차,01802,7041044000,경북크랑크,2019-01-01,11,대구광역시 달서구 월성2동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,하차,01802,7041044000,경북크랑크,2019-01-01,2,대구광역시 달서구 월성2동
2,4,10,12,11,9,22,22,18,15,30,20,16,19,9,13,15,15,0,승차,05551,7121000300,경산네거리(대구방향),2019-01-01,262,경상북도 경산시 
0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,하차,05551,7121000300,경산네거리(대구방향),2019-01-01,6,경상북도 경산시 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,하차,0,3600021900,경산보건소,2019-01-01,1,경상북도 경산시 
0,1,4,3,5,8,10,15,10,7,3,13,10,4,5,13,15,3,0,승차,05593,7121004500,경산시외버스정류장,2019-01-01,129,경상북도 경산시 
1,0,0,1,1,0,1,4,5,4,3,2,2,1,1,0,1,2,0,하차,05593,7121004500,경산시외버스정류장,2019-01-01,29,경상북도 경산시 
0,0,0,0,0,1,0,11,1,0,1,2,2,0,0,0,0,1,0,승차,05587,7121003900,경산시장,2019-01-01,19,경상북도 경산시 
0,0,1,0,0,1,5,4,5,1,5,2,3,2,2,0,0,1,0,하차,05587,7121003900,경산시장,2019-01-01,32,경상북도 경산시 
6,7,12,5,19,32,23,27,26,45,41,16,12,26,11,10,6,12,0,승차,05588,7121004000,경산시장 건너,2019-01-01,336,경상북도 경산시 
0,3,3,0,6,12,7,3,10,8,8,8,9,5,3,4,6,1,0,하차,05588,7121004000,경산시장 건너,2019-01-01,96,경상북도 경산시 
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,승차,05590,7121004200,경산시청별관,2019-01-01,4,경상북도 경산시 
0,0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,5,0,0,하차,05590,7121004200,경산시청별관,2019-01-01,12,경상북도 경산시 
0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,승차,05589,7121004100,경산시청별관 건너,2019-01-01,6,경상북도 경산시 
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,하차,05589,7121004100,경산시청별관 건너,2019-01-01,3,경상북도 경산시 
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,승차,05572,7121002400,경산중고등학교 앞,2019-01-01,5,경상북도 경산시 
21,37,27,33,49,57,49,66,89,88,163,218,276,238,176,173,146,126,19,승차,00518,7001004300,경상감영공원건너,2019-01-01,2051,대구광역시 중구 성내1동
1,2,8,7,9,10,17,21,18,33,16,21,22,20,9,6,14,8,0,하차,00518,7001004300,경상감영공원건너,2019-01-01,242,대구광역시 중구 성내1동
3,17,16,22,25,31,29,56,50,76,97,118,231,190,145,110,98,50,1,승차,09084,7001004600,경상감영공원앞,2019-01-01,1365,대구광역시 중구 성내2동
2,12,8,21,28,32,59,54,53,62,67,54,82,43,46,24,27,22,3,하차,09084,7001004600,경상감영공원앞,2019-01-01,699,대구광역시 중구 성내2동
0,0,1,1,0,2,0,3,0,1,5,1,1,1,2,0,3,0,0,승차,00296,7021017000,경상여자고등학교건너,2019-01-01,21,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,하차,00296,7021017000,경상여자고등학교건너,2019-01-01,3,대구광역시 북구 침산1동
0,0,0,2,3,1,0,1,0,4,2,4,2,4,1,0,2,1,0,승차,00561,7021017100,경상여자고등학교앞,2019-01-01,27,대구광역시 북구 침산1동
2,2,3,3,8,1,2,0,5,2,2,0,3,4,5,2,2,1,3,하차,00561,7021017100,경상여자고등학교앞,2019-01-01,50,대구광역시 북구 침산1동
1,3,3,1,1,1,0,1,2,0,1,3,5,1,0,2,1,3,0,승차,01818,7111005600,경서중학교건너,2019-01-01,29,대구광역시 달성군 옥포면
0,1,0,1,0,1,1,1,0,0,0,1,4,1,0,1,1,3,0,하차,01818,7111005600,경서중학교건너,2019-01-01,16,대구광역시 달성군 옥포면
2,6,6,6,4,12,9,18,11,6,9,12,7,2,1,4,3,5,0,승차,02630,7111028000,경서중학교앞,2019-01-01,123,대구광역시 달성군 옥포면
0,0,0,0,1,0,1,1,0,1,0,0,1,2,1,1,0,0,0,하차,02630,7111028000,경서중학교앞,2019-01-01,9,대구광역시 달성군 옥포면
8,13,10,15,22,24,26,28,39,39,51,42,58,71,56,30,29,60,0,승차,05298,7061001400,경신고등학교건너,2019-01-01,621,대구광역시 수성구 범어2동
0,1,2,1,2,5,11,6,6,7,8,13,7,10,5,2,2,4,0,하차,05298,7061001400,경신고등학교건너,2019-01-01,92,대구광역시 수성구 범어2동
4,25,6,5,10,11,21,16,27,28,41,49,31,39,50,37,46,47,10,승차,05291,7061001300,경신고등학교앞,2019-01-01,503,대구광역시 수성구 범어4동
1,2,2,4,2,0,4,2,10,5,13,14,7,9,12,7,10,7,3,하차,05291,7061001300,경신고등학교앞,2019-01-01,114,대구광역시 수성구 범어4동
