cctvUid,cctvNm,lat,lon,cctvCount,boongi
CTV0002608,남쪽현관측면(유치원건물북편)(중앙06),35.817948,128.638482,845,4
CTV0002609,강당주차장안쪽(식당-주차장통로)(중앙07),35.817948,128.638482,2416,4
CTV0002610,북편(1층급식실뒤편)(중앙08),35.817948,128.638482,3461,4
CTV0002540,강당서편(동원02),35.8652208,128.640122,1296,4
CTV0002544,남편뒤뜰(동원06),35.8652208,128.640122,4500,4
CTV0002546,돌봄교실앞(동원08),35.8652208,128.640122,469,4
CTV0002543,동편뒤뜰(동원05),35.8652208,128.640122,3934,4
CTV0002547,본관(동원09),35.8652208,128.640122,1513,4
CTV0002542,서편현관(동원04),35.8652208,128.640122,4723,4
CTV0002539,운동장출입구(동원13),35.8652208,128.640122,711,4
CTV0002545,유치원현관(동원07),35.8652208,128.640122,1258,4
CTV0002511,정문(동원01),35.8652208,128.640122,3676,4
CTV0002549,주차장1(동원11),35.8652208,128.640122,4401,4
CTV0002548,주차장2(동원10),35.8652208,128.640122,2847,4
CTV0002541,중앙현관(동원03),35.8652208,128.640122,311,4
CTV0002538,체육관출입구(동원12),35.8652208,128.640122,1837,4
CTV0002531,강당입구(만촌01),35.866863,128.647761,851,4
CTV0002532,교문_후문(만촌13),35.866863,128.647761,3461,4
CTV0002533,급식실후문(만촌02),35.866863,128.647761,4461,4
CTV0002521,동관북쪽출입구(만촌09),35.866863,128.647761,1611,4
CTV0002536,동관앞운동장(만촌04),35.866863,128.647761,2726,4
CTV0002535,동관중앙현관(만촌15),35.866863,128.647761,2652,4
CTV0002537,동관통로(만촌05),35.866863,128.647761,3611,4
CTV0001838,본관당직실위(만촌10)_,35.866863,128.647761,4012,4
CTV0002534,본관뒤뜰(만촌14),35.866863,128.647761,1357,4
CTV0001863,본관보건실위(만촌11)_,35.866863,128.647761,2450,4
CTV0002523,임간교실늑목철봉(만촌07),35.866863,128.647761,397,4
CTV0002519,주차장내부(만촌08),35.866863,128.647761,1429,4
CTV0002520,주차장입구및창고(만촌06),35.866863,128.647761,724,4
CTV0002124,청담관주차장외부기둥(만촌12)_,35.866863,128.647761,4038,4
CTV0002522,후문및기계실(만촌03),35.866863,128.647761,88,4
CTV0000416,만촌2동1008-41_100658,35.863293,128.645094,434,4
CTV0000977,만촌3동1025-33_101327,35.857942,128.645269,8035,4
CTV0000978,만촌3동1025-33_동쪽_101328,35.857942,128.645269,10110,4
CTV0000395,만촌3동1025-53_100637,35.857149,128.64493,3070,4
CTV0000379,만촌3동1047-45_100616,35.855938,128.647065,10010,4
CTV0000469,만촌3동1050-109_100711,35.856627,128.645161,3589,4
CTV0000296,만촌3동1050-2_100356,35.857887,128.645788,14703,4
CTV0000252,만촌3동1070-1_100253,35.85459,128.646003,6638,4
CTV0001404,만촌3동1088-7_100760,35.852325,128.644727,1538,4
CTV0001425,만촌3동1088(만촌아이숲유치원)_101090,35.85459,128.646003,1828,4
CTV0001426,만촌3동1088(만촌아이숲유치원)동쪽_101091,35.852325,128.644727,1107,4
CTV0000976,만촌3동882-20_101326,35.84798,128.65085,219,4
CTV0000297,만촌3동792_100357,35.853057,128.658176,9213,4
CTV0000744,만촌3동812-2_101031,35.850494,128.65583,6396,4
CTV0000745,만촌3동812-2_동쪽_101032,35.850494,128.65583,6938,4
CTV0000715,만촌3동816_101002,35.849176,128.653294,1687,4
CTV0000842,만촌3동816_101192,35.850499,128.654454,14798,4
CTV0000844,만촌3동816_101194,35.850045,128.655565,15169,4
CTV0000716,만촌3동816_북쪽_101003,35.849176,128.653294,1568,4
CTV0000843,만촌3동816_서쪽_101193,35.850499,128.654454,10927,4
CTV0000717,만촌3동842-3_101004,35.847405,128.652729,1999,4
CTV0000718,만촌3동842-3_서쪽_101005,35.847405,128.652729,1505,4
CTV0000095,만촌3동848-27_100007,35.857019,128.646464,14622,4
CTV0000603,만촌3동848-37_100889,35.857579,128.646865,16675,4
CTV0000604,만촌3동848-37_서쪽_100890,35.857579,128.646865,20281,4
CTV0000144,만촌3동849-17_100067,35.857172,128.647862,23206,4
CTV0001304,만촌3동852-23_100498,35.855605,128.649727,36535,4
CTV0000003,만촌3동852(국화어린이공원)_100236,35.857172,128.647862,10904,4
CTV0000918,만촌3동853-9_101268,35.856358,128.649861,1120,4
CTV0000919,만촌3동853-9_서쪽_101269,35.856358,128.649861,280,4
CTV0000915,만촌3동855_101265,35.855928,128.650171,23366,4
CTV0000916,만촌3동855_동쪽_101266,35.855928,128.650171,15428,4
CTV0000917,만촌3동855_서쪽_101267,35.855928,128.650171,23796,4
CTV0000185,만촌3동857-10_100121,35.854431,128.651733,24181,4
CTV0000845,만촌3동859-29_101195,35.855187,128.651559,20053,4
CTV0000507,만촌3동859-30_동쪽_100770,35.855101,128.652284,1909,4
CTV0000508,만촌3동859-30_서쪽_100771,35.855101,128.652284,576,4
CTV0000920,만촌3동861-5_101270,35.853829,128.654125,19611,4
CTV0000922,만촌3동861-5_동쪽_101272,35.853829,128.654125,3949,4
CTV0000921,만촌3동861-5_북쪽_101271,35.853829,128.654125,10918,4
CTV0001413,만촌3동862-14_101078,35.852868,128.65131,5472,4
CTV0001414,만촌3동862-14_서쪽_101079,35.852868,128.65131,756,4
CTV0000004,만촌3동862(진달래어린이공원)_100237,35.853046,128.651057,2044,4
CTV0000005,만촌3동862(진달래어린이공원)_100238,35.852868,128.65131,1675,4
CTV0000367,만촌3동863_100556,35.853119,128.651466,5063,4
CTV0001310,만촌3동864-6_100504,35.852935,128.652229,12190,4
CTV0000979,만촌3동864_101329,35.853119,128.651466,30353,4
CTV0000980,만촌3동864_북쪽_101330,35.852935,128.652229,21806,4
CTV0001172,만촌3동865-2_남쪽_100193,35.851746,128.653463,11077,4
CTV0000503,만촌3동865-7_100766,35.852764,128.653535,12523,4
CTV0000535,만촌3동867_100821,35.851516,128.655,2200,4
CTV0000536,만촌3동867_서쪽_100822,35.851516,128.655,1334,4
CTV0000974,만촌3동869-3_101324,35.85078,128.653399,12512,4
CTV0000975,만촌3동869-3_동쪽_101325,35.85078,128.653399,560,4
CTV0000056,만촌3동870-13(만촌어린이공원)_100473,35.850629,128.652999,3043,4
CTV0001408,만촌3동872-34_101073,35.850562,128.651259,8716,4
CTV0001409,만촌3동872-34_서쪽_101074,35.850562,128.651259,3426,4
CTV0000032,만촌3동874-2(봉선화어린이공원)_100429,35.850651,128.649468,748,4
CTV0001171,만촌3동874-2_100192,35.850651,128.649468,27240,4
CTV0001412,만촌3동874_101077,35.850651,128.649468,3871,4
CTV0000380,만촌3동875-27_100617,35.850026,128.649158,7085,4
CTV0001415,만촌3동875_101080,35.850026,128.649158,3798,4
CTV0001416,만촌3동875_남쪽_101081,35.850026,128.649158,1422,4
CTV0001173,만촌3동876-12_100194,35.849386,128.650834,10276,4
CTV0001410,만촌3동876-5_101075,35.849952,128.65052,1547,4
CTV0001411,만촌3동876-5_북쪽_101076,35.849952,128.65052,1062,4
CTV0001175,만촌3동878-1_100196,35.850476,128.652415,30830,4
CTV0000186,만촌3동881-18_100122,35.848271,128.651851,4257,4
CTV0000381,만촌3동882-20_100618,35.847971,128.650832,4329,4
CTV0000350,만촌3동886-8_100463,35.84798,128.649453,2065,4
CTV0001258,만촌3동산382-14(동신유치원)_100398,35.854365,128.650797,10055,4
CTV0000396,황금1동114-3_100638,35.84996,128.635936,5215,4
CTV0000544,황금1동115-5_100830,35.849799,128.634912,623,4
CTV0000545,황금1동115-5_동쪽_100831,35.849799,128.634912,83,4
CTV0000611,황금1동129-3_100897,35.848671,128.636061,11220,4
CTV0000612,황금1동129-3_동쪽_100898,35.848671,128.636061,491,4
CTV0000397,황금1동135-3_100639,35.847116,128.636065,7745,4
CTV0000855,황금1동254-1_101205,35.838385,128.638986,6241,4
CTV0000856,황금1동254-1_동쪽_101206,35.838385,128.638986,3959,4
CTV0001127,황금1동362-1_101484,35.840571,128.633479,7096,4
CTV0001128,황금1동362-1_동쪽_101485,35.840571,128.633479,7634,4
CTV0000990,황금1동391_101340,35.843543,128.636765,12992,4
CTV0000991,황금1동391_북쪽_101341,35.843543,128.636765,494,4
CTV0000857,황금1동395-1_101207,35.843081,128.635171,5406,4
CTV0000858,황금1동395-1_서쪽_101208,35.843081,128.635171,2688,4
CTV0001429,황금1동403(성동초교)_101094,35.842424,128.634514,18716,4
CTV0001430,황금1동403(성동초교)북쪽_101095,35.842357,128.634289,2390,4
CTV0000773,황금1동408-5_동쪽_101060,35.842837,128.63365,3888,4
CTV0001176,황금1동408-5맞은편_100197,35.842837,128.63365,3169,4
CTV0001337,황금1동422-7_100533,35.842937,128.632699,5543,4
CTV0000470,황금1동440_100712,35.845333,128.632922,7694,4
CTV0000988,황금1동527-28_101338,35.836074,128.629884,12927,4
CTV0000989,황금1동527-28_남동쪽_101339,35.836074,128.629884,8797,4
CTV0000750,황금1동69-3_101037,35.845416,128.638923,8456,4
CTV0001386,황금1동79_남쪽(황금유치원)_100731,35.842598,128.639596,524,4
CTV0001387,황금1동79_서쪽(황금유치원)_100732,35.84283393,128.6391397,1270,4
CTV0000375,황금1동94-1_100612,35.843777,128.63784,15863,4
CTV0000546,황금1동966_100832,35.84263,128.630807,3007,4
CTV0000547,황금1동966_남쪽_100833,35.84263,128.630807,2977,4
CTV0000398,황금1동968-6_100640,35.842228,128.631549,10279,4
CTV0001177,황금1동972-8_100198,35.841472,128.630885,6828,4
CTV0001060,황금1동산93-3_101410,35.83159855,128.6423255,340,4
CTV0000994,황금2동566_남쪽_101344,35.840692,128.625193,105,4
CTV0000993,황금2동566_북쪽_101343,35.840692,128.625193,306,4
CTV0000403,황금2동595-1_100645,35.841111,128.625737,3043,4
CTV0000347,황금2동642-33_100460,35.847439,128.626386,2311,4
CTV0000246,황금2동656-3_100187,35.848555,128.626069,1691,4
CTV0000471,황금2동677-8_100713,35.849356,128.624145,3523,4
CTV0000402,황금2동689-4_100644,35.846981,128.623575,5483,4
CTV0000401,황금2동699-5_100643,35.848512,128.622116,4444,4
CTV0000752,황금2동705-1_101039,35.849813,128.6230727,10683,4
CTV0000753,황금2동705-1_서쪽_101040,35.849813,128.6230727,6952,4
CTV0000400,황금2동706-13주변_100642,35.849843,128.62144,3227,4
CTV0000366,황금2동706-35_100555,35.850201,128.621104,1642,4
CTV0000995,황금2동707-14_101345,35.85016,128.622638,1623,4
CTV0000996,황금2동707-14_서쪽_101346,35.85016,128.622638,240,4
CTV0000126,황금2동707-6_100041,35.850521,128.622255,4204,4
CTV0000550,황금2동714-5_100836,35.850703,128.619588,2924,4
CTV0000124,황금2동718-5_100039,35.850017,128.618396,9421,4
CTV0000007,황금2동721(수목어린이공원)_100240,35.849281,128.617939,6790,4
CTV0000069,황금2동721(수목어린이공원)_100536,35.849198,128.618443,6283,4
CTV0000346,황금2동725-1_100459,35.848685,128.619607,8214,4
CTV0000997,황금2동726-2_101347,35.849277,128.619607,4996,4
CTV0000998,황금2동726-2_남쪽_101348,35.849277,128.619607,3923,4
CTV0000861,황금2동734-2_101211,35.848606,128.620913,10383,4
CTV0000862,황금2동734-2_북쪽_101212,35.848606,128.620913,2317,4
CTV0000358,황금2동744-13_100547,35.847868,128.620345,18482,4
CTV0001076,황금2동749-2_101429,35.848008,128.618985,4022,4
CTV0000044,황금2동750(동신어린이공원)_100441,35.847464,128.619161,1959,4
CTV0000161,황금2동750_100088,35.847303,128.619422,7232,4
CTV0000859,황금2동751-9_101209,35.84733,128.618259,4301,4
CTV0000860,황금2동751-9_남쪽_101210,35.84733,128.618259,2448,4
CTV0000399,황금2동752-1_100641,35.848072,128.617418,2552,4
CTV0000548,황금2동753-12_100834,35.849396,128.617392,4729,4
CTV0000549,황금2동753-12_북쪽_100835,35.849396,128.617392,157,4
CTV0000300,황금2동761-7_100360,35.847071,128.621962,8996,4
CTV0000647,황금2동761-7_서쪽_100933,35.847071,128.621962,4218,4
CTV0000160,황금2동767-1_100086,35.845976,128.617794,4525,4
CTV0000645,황금2동772-11_100931,35.845823,128.620144,9405,4
CTV0000646,황금2동772-11_남쪽_100932,35.845823,128.620144,6680,4
CTV0000320,황금2동776-3_100380,35.845615,128.623451,13343,4
CTV0000318,황금2동785-2_100378,35.844841,128.62336,10554,4
CTV0000204,황금2동788-5_100141,35.845634,128.622294,5724,4
CTV0000203,황금2동790-6_100140,35.844971,128.621536,2666,4
CTV0000751,황금2동795-7_101038,35.844572,128.621462,1357,4
CTV0000312,황금2동796-13_100372,35.844132,128.622169,14608,4
CTV0000202,황금2동798-16_100139,35.845763,128.62067,10166,4
CTV0000200,황금2동798-8_남쪽_100137,35.84539,128.620644,4047,4
CTV0000058,황금2동802(황금어린이공원)_100476,35.845621,128.619206,7247,4
CTV0000221,황금2동802_100160,35.845526,128.619213,3860,4
CTV0000787,황금2동806-11_101132,35.845197,128.617787,4584,4
CTV0000255,황금2동808-24_100256,35.844796,128.618324,1209,4
CTV0001117,황금2동809-18_101474,35.844378,128.619023,8185,4
CTV0001118,황금2동809-18_남쪽_101475,35.844378,128.619023,3436,4
CTV0001297,황금2동809-25_100491,35.844298,128.619997,10151,4
CTV0001129,황금2동810-14_남쪽_101486,35.845209,128.617452,1134,4
CTV0001130,황금2동810-14_북쪽_101487,35.845209,128.617452,365,4
CTV0000992,황금2동818-6_101342,35.843498,128.617407,2167,4
CTV0001221,황금2동818-8(황금초교주변)_100292,35.843434,128.617753,4886,4
CTV0001223,황금2동819-14(황금초교주변)_100294,35.844411,128.617755,13147,4
CTV0000712,황금2동830-21_100998,35.843559,128.620499,4243,4
CTV0001108,황금2동832_101465,35.844162,128.621066,12525,4
CTV0000642,황금2동833-6_100928,35.843152,128.62152,653,4
CTV0000643,황금2동833-6_남쪽_100929,35.843152,128.62152,147,4
CTV0000644,황금2동833-6_북쪽_100930,35.843152,128.62152,953,4
CTV0000680,황금2동834-1_100966,35.842436,128.622032,5524,4
CTV0000201,황금2동836-7_100138,35.843511,128.622636,2308,4
CTV0001111,황금2동839-4_101468,35.841929,128.623381,5272,4
CTV0000923,황금2동842_101273,35.844032,128.623227,21639,4
CTV0000925,황금2동842_남쪽_101275,35.844032,128.623227,20518,4
CTV0000924,황금2동842_동쪽_101274,35.844032,128.623227,24702,4
CTV0001109,황금2동851-13_101466,35.842274,128.623072,9423,4
CTV0001110,황금2동851-13_남쪽_101467,35.842274,128.623072,7389,4
CTV0000865,황금2동852-3_101215,35.842458,128.620927,6863,4
CTV0000711,황금2동855_100997,35.842009,128.621792,966,4
CTV0001116,황금2동861-1_101473,35.84159,128.621887,5943,4
CTV0000123,황금2동863-13_100038,35.840924,128.620748,8494,4
CTV0001119,황금2동869-8_101476,35.842504,128.620324,7097,4
CTV0001120,황금2동869-8_남쪽_101477,35.842504,128.620324,1368,4
CTV0000864,황금2동870-6_남쪽_101214,35.841679,128.620252,1656,4
CTV0000863,황금2동870-6_북쪽_101213,35.841679,128.620252,1697,4
CTV0001112,황금2동872-2_101469,35.841043,128.619776,10421,4
CTV0001113,황금2동872-2_서쪽_101470,35.841043,128.619776,4686,4
CTV0001222,황금2동873-7(황금초교주변)_100293,35.842646,128.618876,6435,4
CTV0000613,황금2동876-4_100899,35.842175,128.6198,5140,4
CTV0000614,황금2동876-4_남쪽_100900,35.842175,128.6198,4116,4
CTV0000104,황금2동879_100017,35.841894,128.618827,2284,4
CTV0001077,황금2동881-11_101430,35.841426,128.619151,242,4
CTV0000059,황금2동882-2(대경어린이공원)_100477,35.841281,128.618284,9949,4
CTV0000159,황금2동883-8_100084,35.841176,128.617765,8143,4
CTV0001338,황금2동884-19_100534,35.842359,128.61747,6948,4
CTV0001114,황금2동888-10_101471,35.84073,128.620189,8084,4
CTV0001115,황금2동888-10_남쪽_101472,35.84073,128.620189,7122,4
CTV0000158,황금2동890-7_100083,35.840741,128.622513,21470,4
CTV0002524,후관뒤유도실옆(성동01),35.841491,128.63213,1151,4
CTV0001850,본관뒤중앙출입구(성동02),35.841491,128.63213,818,4
CTV0002150,후관뒤쓰레기장(성동03),35.841491,128.63213,1141,4
CTV0001679,강당뒤주차장(성동04),35.841491,128.63213,236,4
CTV0002149,후관뒤서쪽출입구(성동05),35.841491,128.63213,705,4
CTV0002152,후관뒤조리실출입구(성동06),35.841491,128.63213,16,4
CTV0001685,강당앞북쪽운동장(성동07),35.841491,128.63213,1845,4
CTV0002555,강당뒤북서쪽(성동08),35.841491,128.63213,902,4
CTV0001846,본관동편교문(성동10),35.841491,128.63213,4885,4
CTV0002581,운동장놀이터(성동11),35.841491,128.63213,56,4
CTV0002583,후관뒤창고통로(성동13),35.841491,128.63213,3507,4
CTV0001288,신매동108(신매초)_100448,35.83469947,128.7103491,11040,4
CTV0001208,신매동138-1_100229,35.835259,128.709697,20275,4
CTV0001209,신매동144-2_100230,35.836485,128.709906,28723,4
CTV0000709,신매동170-12_100995,35.83656,128.712378,12754,4
CTV0000775,신매동170-12_북쪽_101062,35.83656,128.712378,7482,4
CTV0001225,신매동267-9(매호초교주변)_100296,35.840332,128.711671,22655,4
CTV0001104,신매동271_101460,35.840711,128.710445,30884,4
CTV0001105,신매동271_동쪽_101461,35.840711,128.710445,22257,4
CTV0001106,신매동271_서쪽_101462,35.840711,128.710445,11015,4
CTV0001333,신매동30-6_100529,35.83545,128.712704,6013,4
CTV0001215,신매동54-11(사월초교)_100262,35.834518,128.715031,3544,4
CTV0000148,신매동56_100071,35.834548,128.7157,18907,4
CTV0000896,신매동567-10_101246,35.839992,128.705979,24823,4
CTV0001041,신매동567-15_101391,35.839947,128.707228,47628,4
CTV0001091,신매동567-15_남쪽_101447,35.839947,128.707228,28206,4
CTV0001092,신매동567-15_서쪽_101448,35.839947,128.707228,26664,4
CTV0000895,신매동567-49_101245,35.838538,128.708533,19399,4
CTV0001464,신매동567-55(천사유치원)_101129,35.839148,128.70444,17578,4
CTV0001465,신매동567-55_동쪽_(천사유치원)_101130,35.839148,128.70444,25243,4
CTV0000188,신매동568-1_100125,35.839325,128.70575,32669,4
CTV0000688,신매동568-11_서쪽_100974,35.83867,128.707883,1829,4
CTV0000192,신매동568-12_100129,35.839037,128.708007,45569,4
CTV0001474,신매동568-7_남쪽_101446,35.838733,128.706859,31531,4
CTV0001473,신매동568-7_동쪽_101445,35.838733,128.706859,21337,4
CTV0001332,신매동57-17_100528,35.83447,128.716934,26376,4
CTV0001274,신매동570(천사유치원)_100414,35.838733,128.706859,84138,4
CTV0000498,신매동573-17_100757,35.838407,128.710051,11695,4
CTV0001451,신매동575-3(신매초교)_101116,35.83758,128.710732,17426,4
CTV0001452,신매동575-3_북쪽_(신매초교)_101117,35.83758,128.710732,14029,4
CTV0001210,신매동577-11_100231,35.836746,128.709166,26375,4
CTV0000029,신매동579-1(천마어린이공원)_100291,35.836964,128.706285,32009,4
CTV0000042,신매동580-2(청솔어린이공원)_100439,35.835958,128.705977,28523,4
CTV0001240,신매동581-1(청림초교주변)_100311,35.83527885,128.7043473,6438,4
CTV0000687,신매동581-2_서쪽_100973,35.834284,128.70543,8779,4
CTV0001273,신매동582(단비유치원)_100413,35.834691,128.705709,21312,4
CTV0000766,신매동584-15_101053,35.834569,128.709476,16523,4
CTV0000404,신매동585-7_100646,35.833681,128.708647,10604,4
CTV0000631,신매동586-5_100917,35.834047,128.708212,8837,4
CTV0000632,신매동586-5_동쪽_100918,35.834047,128.708212,5795,4
CTV0000050,신매동586(신기어린이공원)_100467,35.834047,128.708212,8296,4
CTV0000640,신매동590_1_100926,35.832819,128.709011,22780,4
CTV0001211,신매동591-4_100232,35.831938,128.708547,19662,4
CTV0001363,신매동592-8_100587,35.831547,128.707631,24971,4
CTV0000405,신매동592_100647,35.831938,128.708547,5540,4
CTV0000043,신매동594-2(동서어린이공원)_100440,35.83402,128.705484,17281,4
CTV0001241,신매동595-1(청림초교주변)_100312,35.83441657,128.7043568,3226,4
CTV0000048,신매동595-2(두성어린이공원)_100465,35.833128,128.705107,2541,4
CTV0001037,신매동596-11_남쪽_101387,35.832576,128.703954,3705,4
CTV0001038,신매동596-11_북쪽_101388,35.832576,128.703954,2509,4
CTV0000660,신매동596-6_100946,35.832323,128.704847,17774,4
CTV0000662,신매동596-6_남쪽_100948,35.832323,128.704847,9195,4
CTV0000661,신매동596-6_서쪽_100947,35.832323,128.704847,1913,4
CTV0000049,신매동598(두리어린이공원)_100466,35.831414,128.703674,3243,4
CTV0000149,신매동599-7_100072,35.8313,128.703795,4719,4
CTV0001213,신매동602(욱수초교)_100234,35.831169,128.707084,19368,4
CTV0000102,신매동606-9_100014,35.830373,128.706193,12638,4
CTV0000894,신매동607-5_101244,35.831161,128.704645,7633,4
CTV0000657,신매동608-6_100943,35.830635,128.704804,10591,4
CTV0000658,신매동608-6_동쪽_100944,35.830635,128.704804,4435,4
CTV0000659,신매동608-6_서쪽_100945,35.830635,128.704804,1883,4
CTV0000368,신매동608-8_100557,35.830221,128.704825,8207,4
CTV0001216,신매동66-2(사월초교)_100263,35.834292,128.714234,4419,4
CTV0000633,욱수동115-3_100919,35.828168,128.70589,13446,4
CTV0000634,욱수동115-3_남쪽_100920,35.828168,128.70589,14434,4
CTV0000577,욱수동137_100863,35.828344,128.708899,3251,4
CTV0000578,욱수동137_북동쪽_100864,35.828344,128.708899,6012,4
CTV0001039,욱수동178_101389,35.830224,128.71007,9886,4
CTV0001040,욱수동178_남쪽_101390,35.830224,128.71007,5949,4
CTV0001261,욱수동213-2(비안네유치원)_100401,35.830217,128.709156,16990,4
CTV0001400,욱수동228-3_100745,35.830673,128.708167,11076,4
CTV0001212,욱수동232-1_100233,35.831781,128.709378,6294,4
CTV0000686,욱수동238-2_100972,35.831681,128.71067,17899,4
CTV0001307,욱수동241-10_100501,35.832398,128.710165,5703,4
CTV0001308,욱수동246_100502,35.83290259,128.7097447,15126,4
CTV0000190,욱수동57_100127,35.823801,128.705727,2492,4
CTV0000635,시지동107_100921,35.844869,128.697374,10372,4
CTV0000636,시지동107_동쪽_100922,35.844869,128.697374,9418,4
CTV0000406,시지동109_100648,35.844191,128.697432,11210,4
CTV0000311,시지동120-1_100371,35.844178,128.69652,7929,4
CTV0000118,시지동134-3_100033,35.843691,128.695694,8245,4
CTV0000053,시지동137-5(고산어린이공원)_100470,35.84447,128.694942,10640,4
CTV0001453,시지동141-5(고산초교)_101118,35.843143,128.69404,10924,4
CTV0001373,시지동150-10_100597,35.844942,128.694398,8494,4
CTV0001280,시지동155-3(수성무지개유치원)_100420,35.844429,128.692434,5244,4
CTV0001235,시지동161-1(고산초교주변)_100306,35.844368,128.694022,2505,4
CTV0001234,시지동169-12(고산초교주변)_100305,35.843143,128.692639,6539,4
CTV0001064,시지동209-1_101414,35.841583,128.685286,857,4
CTV0000407,시지동240-10_100649,35.841886,128.693232,4566,4
CTV0001042,시지동252-4_101392,35.842,128.694166,3479,4
CTV0001043,시지동252-4_동쪽_101393,35.842,128.694166,4562,4
CTV0001454,시지동272(시지아이숲유치원)_101119,35.843276,128.699566,19079,4
CTV0001455,시지동272_북쪽_(시지아이숲유치원)_101120,35.843276,128.699566,7322,4
CTV0001456,시지동35-7(시지아이숲유치원)_101121,35.844717,128.700042,17187,4
CTV0001457,시지동35-7_남쪽_(시지아이숲유치원)_101122,35.844717,128.700042,12313,4
CTV0000268,시지동381-6_100276,35.841903,128.695533,30612,4
CTV0001266,시지동386(전원유치원)_100406,35.840781,128.694304,12247,4
CTV0000897,시지동390-144_101247,35.83972,128.695431,18641,4
CTV0000898,시지동390-144_동쪽_101248,35.83972,128.695431,15106,4
CTV0000017,시지동487(달무리어린이공원)_100279,35.840626,128.692804,13282,4
CTV0001094,시지동488-14_101450,35.840084,128.692584,23145,4
CTV0001095,시지동488-14_동쪽_101451,35.840084,128.692584,2981,4
CTV0001096,시지동488-14_북쪽_101452,35.840084,128.692584,16455,4
CTV0001053,시지동493-15_101403,35.837662,128.6951,6147,4
CTV0000117,시지동493_100032,35.837662,128.6951,4909,4
CTV0001229,시지동497(노변초교뒷편골목)_100300,35.837423,128.696972,2974,4
CTV0001228,시지동497_100299,35.837439,128.698147,11522,4
CTV0000075,시지동498-1(미진어린이공원)_100542,35.837131,128.696746,6194,4
CTV0001230,시지동500(노변초교주변)_100301,35.838223,128.698436,14708,4
CTV0000079,시지동501(노변근린공원)_100562,35.838735,128.699241,13180,4
CTV0000151,시지동502-7_100075,35.83928,128.699471,13797,4
CTV0000899,시지동504_101249,35.840607,128.699085,8423,4
CTV0000900,시지동504_남쪽_101250,35.840607,128.699085,3039,4
CTV0001279,시지동505-4(하늘유치원)_100419,35.840437,128.699798,7060,4
CTV0000150,시지동508_100074,35.841346,128.699639,10017,4
CTV0000054,시지동509-1(전원어린이공원)_100471,35.840842,128.697696,5624,4
CTV0000189,시지동509-1_100126,35.840915,128.697881,1225,4
CTV0000769,시지동509-1_101056,35.840764,128.697039,10496,4
CTV0002470,주차장2(노변14),35.8377186,128.6974833,1031,4
CTV0001149,시지동381-6_동쪽_101506,35.841903,128.695533,4696,4
CTV0000903,매호동100-1_101253,35.8552,128.709555,3350,4
CTV0000904,매호동100-1_남쪽_101254,35.8552,128.709555,2398,4
CTV0001219,매호동1010(매동초교문앞)_100266,35.844824,128.708528,10156,4
CTV0001383,매호동1010_100621,35.844219,128.709358,4028,4
CTV0000152,매호동1085-1_100076,35.841177,128.708,30130,4
CTV0000582,매호동1085-8_100868,35.841824,128.708134,19654,4
CTV0000583,매호동1085-8_서쪽_100869,35.841824,128.708134,11647,4
CTV0001232,매호동1323-11(시지초교주변)_100303,35.844246,128.703093,9435,4
CTV0001342,매호동1324_100566,35.844431,128.704168,10336,4
CTV0001220,매호동1326(매동초교)_100267,35.844621,128.707001,10336,4
CTV0001099,매호동1327-17_101455,35.844034,128.706796,11221,4
CTV0001100,매호동1327-17_동쪽_101456,35.844034,128.706796,3768,4
CTV0001309,매호동1327-9_100503,35.843748,128.708393,13830,4
CTV0000016,매호동1329(삼각어린이공원)_100278,35.843333,128.707543,6861,4
CTV0000051,매호동1330-2(누리어린이공원)_100468,35.841607,128.705668,14875,4
CTV0000052,매호동1330-2(누리어린이공원)_100469,35.841194,128.705496,22348,4
CTV0001231,매호동1332-1(시지초교주변)_100302,35.843571,128.703739,7818,4
CTV0000015,매호동1333(나래어린이공원)_100248,35.843101,128.699911,900,4
CTV0001233,매호동1334-2(시지초교주변)_100304,35.84336,128.701291,8438,4
CTV0001343,매호동1336-8_100567,35.842439,128.703417,14156,4
CTV0001058,매호동1340-6_101408,35.842501,128.699706,5458,4
CTV0001059,매호동1340-6_북쪽_101409,35.842501,128.699706,3915,4
CTV0000409,매호동1343_100651,35.842395,128.702065,6735,4
CTV0000770,매호동1344-11_101057,35.841926,128.704181,19870,4
CTV0000119,매호동1344-21_100034,35.841473,128.704608,6142,4
CTV0001462,매호동574-2(매호초교)_101127,35.841532,128.714977,5118,4
CTV0001463,매호동574-2_서쪽_(매호초)_101128,35.841532,128.714977,5417,4
CTV0001224,매호동611-1(매호초교주변)_100295,35.84144,128.711785,1358,4
CTV0001278,매호동615-4(아너스유치원)_100418,35.846077,128.705699,8723,4
CTV0000310,매호동721-1_100370,35.846077,128.705699,11591,4
CTV0001364,매호동926_100588,35.84545,128.70865,2129,4
CTV0000905,매호동994-1_101255,35.843419,128.708351,24670,4
CTV0000906,매호동994-1_남쪽_101256,35.843419,128.708351,21544,4
CTV0001056,사월동144-2_101406,35.839521,128.719671,7100,4
CTV0001057,사월동144-2_서쪽_101407,35.839521,128.719671,6382,4
CTV0000727,사월동15-1_101014,35.841157,128.723161,8511,4
CTV0000728,사월동15-1_북동쪽_101015,35.841157,128.723161,823,4
CTV0000669,사월동176-2_100955,35.840413,128.721597,14508,4
CTV0000670,사월동176-2_북동쪽_100956,35.840574,128.721436,24,4
