cctvUid,cctvNm,lat,lon,cctvCount
CTV0000853,수성4가동1315-10_101203,35.86105,128.612252,6207
CTV0000854,수성4가동1315-10_서쪽_101204,35.86105,128.612252,5580
CTV0000855,황금1동254-1_101205,35.838385,128.638986,16385
CTV0000856,황금1동254-1_동쪽_101206,35.838385,128.638986,8364
CTV0000857,황금1동395-1_101207,35.843081,128.635171,10886
CTV0000858,황금1동395-1_서쪽_101208,35.843081,128.635171,4121
CTV0000859,황금2동751-9_101209,35.84733,128.618259,10249
CTV0000860,황금2동751-9_남쪽_101210,35.84733,128.618259,6617
CTV0000861,황금2동734-2_101211,35.848606,128.620913,20977
CTV0000862,황금2동734-2_북쪽_101212,35.848606,128.620913,3101
CTV0000863,황금2동870-6_북쪽_101213,35.841679,128.620252,4571
CTV0000864,황금2동870-6_남쪽_101214,35.841679,128.620252,4639
CTV0000865,황금2동852-3_101215,35.842458,128.620927,17534
CTV0000866,중동571_101216,35.841604,128.610257,16721
CTV0000867,중동155-5_101217,35.84271,128.615786,6730
CTV0000868,중동155-5_서쪽_101218,35.84271,128.615786,3310
CTV0000869,상동323-4_북쪽_101219,35.833844,128.609633,9074
CTV0000870,상동63-4_101220,35.835419,128.612476,19086
CTV0000871,파동390_101221,35.809125,128.621455,5834
CTV0000872,파동390_서쪽_101222,35.809125,128.621455,1907
CTV0000873,파동488-14_101223,35.806447,128.621114,34250
CTV0000874,파동488-14_북동쪽_101224,35.806447,128.621114,4991
CTV0000875,두산동72_101225,35.835814,128.618768,18745
CTV0000876,두산동72_북쪽_101226,35.835814,128.618768,7451
CTV0000877,두산동132-3_101227,35.835262,128.620987,35720
CTV0000878,두산동158-1_101228,35.831944,128.618949,8590
CTV0000879,두산동176-12_101229,35.830624,128.619723,14984
CTV0000880,지산1동964-1_101230,35.838202,128.627206,30399
CTV0000881,지산1동964-1_북동쪽_101231,35.838202,128.627206,23801
CTV0000882,지산1동317_101232,35.823919,128.640191,7914
CTV0000883,지산1동317_동남쪽_101233,35.823919,128.640191,6258
CTV0000884,지산1동988-5_101234,35.83683,128.626984,27109
CTV0000885,지산2동1199-13_101235,35.820482,128.632391,19031
CTV0000886,지산2동1197_북서쪽_101236,35.819976,128.630089,10165
CTV0000887,지산2동1197_남쪽_101237,35.819976,128.630089,10519
CTV0000888,범물1동1298-3_101238,35.816898,128.646685,16633
CTV0000889,범물1동1298-3_남쪽_101239,35.816898,128.646685,8419
CTV0000890,범물2동887_101240,35.81512863,128.6495483,11124
CTV0000891,범물2동1393-6_101241,35.813914,128.640726,1327
CTV0000892,범물2동1393-6_서쪽_101242,35.813914,128.640726,946
CTV0000893,범물2동1380-8_101243,35.81724,128.643014,16872
CTV0000894,신매동607-5_101244,35.831161,128.704645,12857
CTV0000895,신매동567-49_101245,35.838538,128.708533,35186
CTV0000896,신매동567-10_101246,35.839992,128.705979,42486
CTV0000897,시지동390-144_101247,35.83972,128.695431,33877
CTV0000898,시지동390-144_동쪽_101248,35.83972,128.695431,25254
CTV0000899,시지동504_101249,35.840607,128.699085,22781
CTV0000900,시지동504_남쪽_101250,35.840607,128.699085,14591
CTV0000901,삼덕동343-3_101251,35.829575,128.678199,1740
CTV0000902,삼덕동343-3_남쪽_101252,35.829575,128.678199,2323
CTV0000903,매호동100-1_101253,35.8552,128.709555,5040
CTV0000904,매호동100-1_남쪽_101254,35.8552,128.709555,2861
CTV0000905,매호동994-1_101255,35.843419,128.708351,51925
CTV0000906,매호동994-1_남쪽_101256,35.843419,128.708351,44212
CTV0000907,범어1동685-15_101257,35.848622,128.62693,8985
CTV0000908,범어1동685-15_동쪽_101258,35.848622,128.62693,2518
CTV0000909,범어1동685-15_남쪽_101259,35.848622,128.62693,4677
CTV0000910,범어4동64-19_101260,35.85653,128.642337,5677
CTV0000911,범어4동64-19_북동쪽_101261,35.85653,128.642337,4262
CTV0000912,범어4동64-19_남동쪽_101262,35.85653,128.642337,742
CTV0000913,범어4동65-71_101263,35.856797,128.641436,5094
CTV0000914,범어4동65-71_북쪽_101264,35.856797,128.641436,2161
CTV0000915,만촌3동855_101265,35.855928,128.650171,43182
CTV0000916,만촌3동855_동쪽_101266,35.855928,128.650171,20650
CTV0000917,만촌3동855_서쪽_101267,35.855928,128.650171,43438
CTV0000918,만촌3동853-9_101268,35.856358,128.649861,3667
CTV0000919,만촌3동853-9_서쪽_101269,35.856358,128.649861,1729
CTV0000920,만촌3동861-5_101270,35.853829,128.654125,33447
CTV0000921,만촌3동861-5_북쪽_101271,35.853829,128.654125,22449
CTV0000922,만촌3동861-5_동쪽_101272,35.853829,128.654125,5638
CTV0000923,황금2동842_101273,35.844032,128.623227,44222
CTV0000924,황금2동842_동쪽_101274,35.844032,128.623227,48258
CTV0000925,황금2동842_남쪽_101275,35.844032,128.623227,40694
CTV0000926,파동251-2_101276,35.811709,128.620783,6893
CTV0000927,파동251-2_동쪽_101277,35.811709,128.620783,567
CTV0000928,파동251-2_남쪽_101278,35.811709,128.620783,4461
CTV0000929,파동339-4_101279,35.81081895,128.6199642,11851
CTV0000930,파동339-4_동쪽_101280,35.81081895,128.6199642,10425
CTV0000931,파동339-4_서쪽_101281,35.81081895,128.6199642,10544
CTV0000932,만촌1동64-7_동쪽삼거리_101282,35.873413,128.655529,7376
CTV0000933,만촌1동64-7_동쪽삼거리_동쪽_101283,35.873413,128.655529,1981
CTV0000934,만촌1동64-7_동쪽삼거리_북쪽_101284,35.873144,128.644363,5109
CTV0000935,만촌1동1221-13_북쪽삼거리_101285,35.873909,128.654545,5219
CTV0000936,만촌1동1221-13_북쪽삼거리_북서쪽_101286,35.873909,128.654545,3743
CTV0000937,만촌1동1221-13_북쪽삼거리_남서쪽_101287,35.873909,128.654545,8094
CTV0000938,범물1동산205-7_101288,35.815948,128.652813,10984
CTV0000939,범물1동산205-7_남동쪽_101289,35.815948,128.652813,2644
CTV0000940,범물1동산205-7_남서쪽_101290,35.815948,128.652813,9074
CTV0000941,삼덕동529_101291,35.829818,128.668194,1787
CTV0000942,삼덕동529_북쪽_101292,35.829818,128.668194,730
CTV0000943,만촌1동383-2_101293,35.87622,128.647127,5447
CTV0000944,만촌1동350-1_101294,35.875846,128.649034,10542
CTV0000945,범어1동805-159_101295,35.851127,128.622608,26400
CTV0000946,범어1동899-34_서쪽_101296,35.854063,128.627319,3462
CTV0000947,범어1동899-34_동쪽_101297,35.854063,128.627319,3310
CTV0000948,범어2동146-9_남쪽_101298,35.86279,128.635204,768
CTV0000949,범어2동146-9_북쪽_101299,35.86279,128.635204,1396
CTV0000950,범어2동397-44_101300,35.863691,128.636404,1723
CTV0000951,범어2동397-44_북쪽_101301,35.863691,128.636404,779
CTV0000952,범어2동430-17_남서쪽_101302,35.865178,128.635917,4009
CTV0000953,범어2동430-17_북동쪽_101303,35.865178,128.635917,3973
CTV0000954,범어3동1003-18_101304,35.864444,128.619574,50736
CTV0000955,범어3동1003-18_남쪽_101305,35.864444,128.619574,26148
CTV0000956,범어3동35-1_101306,35.861043,128.625371,35216
CTV0000957,범어3동35-1_동쪽_101307,35.861043,128.625371,24320
CTV0000958,범어4동77-41_101308,35.854774,128.641469,12187
CTV0000959,범어4동77-41_동쪽_101309,35.854774,128.641469,3652
CTV0000960,만촌1동639-3_101310,35.872446,128.647027,1960
CTV0000961,만촌1동639-3_북쪽_101311,35.872446,128.647027,1083
CTV0000962,만촌1동1325-41_101312,35.871291,128.635775,20598
CTV0000963,만촌1동1325-41_서쪽_101313,35.871291,128.635775,15484
CTV0000964,만촌1동445-7_101314,35.872624,128.643388,13053
CTV0000965,만촌1동445-7_동쪽_101315,35.872624,128.643388,9963
CTV0000966,만촌1동342-39_101316,35.874175,128.65071,13890
CTV0000967,만촌2동1022-6_101317,35.86186,128.640894,6740
CTV0000968,만촌2동산360-8_101318,35.85785,128.650396,2034
CTV0000969,만촌2동산360-8_북동쪽_101319,35.85785,128.650396,458
CTV0000970,만촌2동972-16_101320,35.866871,128.644753,16795
CTV0000971,만촌2동972-16_남쪽_101321,35.866871,128.644753,4941
CTV0000972,만촌2동975-24_101322,35.867822,128.647151,2407
CTV0000973,만촌2동975-24_동쪽_101323,35.867822,128.647151,1123
CTV0000974,만촌3동869-3_101324,35.85078,128.653399,25291
CTV0000975,만촌3동869-3_동쪽_101325,35.85078,128.653399,2308
CTV0000976,만촌3동882-20_101326,35.84798,128.65085,3347
CTV0000977,만촌3동1025-33_101327,35.857942,128.645269,19147
CTV0000978,만촌3동1025-33_동쪽_101328,35.857942,128.645269,19457
CTV0000979,만촌3동864_101329,35.853119,128.651466,59415
CTV0000980,만촌3동864_북쪽_101330,35.852935,128.652229,42208
CTV0000981,수성1가동652-9_101331,35.849922,128.61035,4193
CTV0000982,수성1가동96-150_101332,35.856522,128.608812,11020
CTV0000983,수성1가동96-150_남쪽_101333,35.856522,128.608812,5548
CTV0000984,수성3가동244-9_북쪽_101334,35.850765,128.619818,2889
CTV0000985,수성3가동261-3_101335,35.85883902,128.6177276,22284
CTV0000986,수성3가동261-3_동쪽_101336,35.85883902,128.6177276,8891
CTV0000987,수성4가동1019-26_101337,35.86053,128.619387,7957
CTV0000988,황금1동527-28_101338,35.836074,128.629884,26681
CTV0000989,황금1동527-28_남동쪽_101339,35.836074,128.629884,20193
CTV0000990,황금1동391_101340,35.843543,128.636765,26064
CTV0000991,황금1동391_북쪽_101341,35.843543,128.636765,4913
CTV0000992,황금2동818-6_101342,35.843498,128.617407,4438
CTV0000993,황금2동566_북쪽_101343,35.840692,128.625193,609
CTV0000994,황금2동566_남쪽_101344,35.840692,128.625193,746
CTV0000995,황금2동707-14_101345,35.85016,128.622638,3001
CTV0000996,황금2동707-14_서쪽_101346,35.85016,128.622638,485
CTV0000997,황금2동726-2_101347,35.849277,128.619607,9806
CTV0000998,황금2동726-2_남쪽_101348,35.849277,128.619607,8029
CTV0000999,중동417-45_101349,35.84106877,128.6109799,13655
CTV0001000,중동417-45_동쪽_101350,35.84106877,128.6109799,9839
CTV0001001,중동91-3_동쪽_101351,35.845593,128.613773,4132
CTV0001002,중동515-4_동쪽_101352,35.847983,128.611316,4991
CTV0001003,상동45-4_101353,35.836977,128.615717,14829
CTV0001004,상동45-4_서쪽_101354,35.836977,128.615717,8256
CTV0001005,상동253-4_101355,35.833844,128.609633,33649
CTV0001006,상동253-4_동쪽_101356,35.833844,128.609633,16196
CTV0001007,상동162-51_101357,35.837006,128.60843,13451
CTV0001008,상동162-51_남쪽_101358,35.837006,128.60843,16268
CTV0001009,상동390-4_101359,35.830026,128.611621,8647
CTV0001010,상동390-4_남쪽_101360,35.830853,128.613426,6499
CTV0001011,파동162-3_101361,35.814261,128.614844,12364
CTV0001012,파동162-3_남쪽_101362,35.814261,128.614844,7549
CTV0001013,파동24-17_101363,35.820371,128.611668,3326
CTV0001014,파동24-17_동쪽_101364,35.820371,128.611668,1354
CTV0001015,파동349-7_101365,35.81020197,128.6199336,10015
CTV0001016,파동349-7_서쪽_101366,35.81020197,128.6199336,8781
CTV0001017,두산동124-5_101367,35.835433,128.622125,49012
CTV0001018,두산동124-5_동쪽_101368,35.835433,128.622125,30766
CTV0001019,두산동124-5_남쪽_101369,35.835433,128.622125,28612
CTV0001020,두산동18-1_북쪽_101370,35.839189,128.62132,20754
CTV0001021,지산1동1294-7_101371,35.825113,128.64006,15103
CTV0001022,지산1동1294-7_남쪽_101372,35.825113,128.64006,5367
CTV0001023,지산1동991-1_101373,35.836529,128.626031,3959
CTV0001024,지산1동1277-9_101374,35.823524,128.637272,40025
CTV0001025,지산1동1277-9_동쪽_101375,35.823524,128.637272,24053
CTV0001026,지산1동1288-12_101376,35.822109,128.639436,58350
CTV0001027,지산1동1288-12_동쪽_101377,35.822109,128.639436,24556
CTV0001028,지산2동1184-3_동쪽_101378,35.821999,128.625641,1233
CTV0001029,지산2동1184-3_서쪽_101379,35.821999,128.625641,726
CTV0001030,지산2동1275-10_101380,35.820908,128.639034,34408
CTV0001031,지산2동1275-10_북동쪽_101381,35.820908,128.639034,9662
CTV0001032,범물1동1287-1_101382,35.818631,128.648404,6697
CTV0001033,범물1동1287-1_서쪽_101383,35.818631,128.648404,6055
CTV0001034,범물2동1380_101384,35.81724,128.643014,14074
CTV0001035,범물2동1380_동쪽_101385,35.81724,128.643014,10449
CTV0001036,범물2동1246_101386,35.813323,128.643642,650
CTV0001037,신매동596-11_남쪽_101387,35.832576,128.703954,6930
CTV0001038,신매동596-11_북쪽_101388,35.832576,128.703954,5807
CTV0001039,욱수동178_101389,35.830224,128.71007,17099
CTV0001040,욱수동178_남쪽_101390,35.830224,128.71007,11474
CTV0001041,신매동567-15_101391,35.839947,128.707228,92957
CTV0001042,시지동252-4_101392,35.842,128.694166,8782
CTV0001043,시지동252-4_동쪽_101393,35.842,128.694166,10798
CTV0001044,삼덕동213-1_101394,35.831481,128.680181,1268
CTV0001045,삼덕동213-1_남쪽_101395,35.831481,128.680181,1438
CTV0001046,삼덕동148_101396,35.833289,128.677408,5170
CTV0001047,삼덕동148_서쪽_101397,35.833289,128.677408,770
CTV0001048,대흥동496-6_101398,35.829475,128.68549,1904
CTV0001049,대흥동산34-3_101399,35.820023,128.685549,4779
CTV0001050,대흥동산34-3_남쪽_101400,35.820023,128.685549,5770
CTV0001051,고모동684동쪽삼거리_101401,35.859456,128.661633,6452
CTV0001052,고모동684동쪽삼거리_북쪽_101402,35.859456,128.661633,3399
CTV0001053,시지동493-15_101403,35.837662,128.6951,10228
CTV0001054,사월동209_101404,35.842206,128.719016,11566
CTV0001055,사월동209_서쪽_101405,35.842136,128.719116,730
CTV0001056,사월동144-2_101406,35.839521,128.719671,16052
CTV0001057,사월동144-2_서쪽_101407,35.839521,128.719671,14516
CTV0001058,매호동1340-6_101408,35.842501,128.699706,17277
CTV0001059,매호동1340-6_북쪽_101409,35.842501,128.699706,9324
CTV0001060,황금1동산93-3_101410,35.83159855,128.6423255,1672
CTV0001061,파동152-20_101411,35.815485,128.614887,15905
CTV0001062,범물1동1180-2_101412,35.802823,128.663578,4811
CTV0001063,고모동산54-2_101413,35.866225,128.670531,798
CTV0001064,시지동209-1_101414,35.841583,128.685286,2476
CTV0001065,범어1동800-39_101417,35.85701522,128.622422,30307
CTV0001066,범어1동800-39_남서쪽_101418,35.85701522,128.622422,10036
CTV0001067,범어2동427-6_101419,35.8671,128.636223,16357
CTV0001068,범어2동427-6_남쪽_101420,35.8671,128.636223,3415
CTV0001069,범어3동481-10_101421,35.861483,128.623174,39867
CTV0001070,범어3동481-10_동쪽_101422,35.861483,128.623174,23348
CTV0001071,만촌2동1027-1_101424,35.860757,128.642181,6005
CTV0001072,만촌2동1027-1_남쪽_101425,35.860757,128.642181,5779
CTV0001073,만촌2동1021-18_101426,35.861386,128.64071,2373
CTV0001074,수성3가동391-2_101427,35.85095843,128.6169953,14750
CTV0001075,수성3가동391-2_동쪽_101428,35.85095843,128.6169953,4871
CTV0001076,황금2동749-2_101429,35.848008,128.618985,7576
CTV0001077,황금2동881-11_101430,35.841426,128.619151,2126
CTV0001078,중동24-6_101431,35.84932,128.614988,2741
CTV0001079,상동60-3_서쪽_101432,35.836313,128.612626,13317
CTV0001080,파동1000_101433,35.81289,128.618127,16748
CTV0001081,파동1000_동남쪽_101434,35.81289,128.618127,20139
CTV0001082,두산동149-12_101435,35.833805,128.61839,11276
CTV0001083,두산동149-12_서쪽_101436,35.833805,128.61839,3771
CTV0001084,두산동306-1_101437,35.829539,128.62479,1381
CTV0001085,두산동163-15_101438,35.831864,128.62027,3915
CTV0001086,지산1동960-18_101439,35.837253,128.626506,1003
CTV0001087,지산1동1027-7_101440,35.831767,128.628012,17946
CTV0001088,지산2동1217_101441,35.822277,128.624965,2925
CTV0001089,범물1동1300-1_101442,35.816429,128.647819,2110
CTV0001090,범물1동1300-1_서쪽_101443,35.816429,128.647819,935
CTV0001091,신매동567-15_남쪽_101447,35.839947,128.707228,51233
CTV0001092,신매동567-15_서쪽_101448,35.839947,128.707228,47254
CTV0001093,대흥동448-1_101449,35.831069,128.684451,3698
CTV0001094,시지동488-14_101450,35.840084,128.692584,37370
CTV0001095,시지동488-14_동쪽_101451,35.840084,128.692584,6753
CTV0001096,시지동488-14_북쪽_101452,35.840084,128.692584,26313
CTV0001097,삼덕동552-1_101453,35.82803007,128.6686053,1200
CTV0001098,삼덕동552-1_남서쪽_101454,35.82803007,128.6686053,1578
CTV0001099,매호동1327-17_101455,35.844034,128.706796,25821
CTV0001100,매호동1327-17_동쪽_101456,35.844034,128.706796,11343
CTV0001101,사월동411-2_101457,35.836808,128.71703,62050
CTV0001102,시지동381-6_북쪽_101458,35.841903,128.695533,22301
CTV0001103,사월동411-2_북쪽_101459,35.836808,128.71703,23597
CTV0001104,신매동271_101460,35.840711,128.710445,49728
CTV0001105,신매동271_동쪽_101461,35.840711,128.710445,35781
CTV0001106,신매동271_서쪽_101462,35.840711,128.710445,19362
CTV0001107,중동537-8(부성자원앞)_동쪽_101464,35.84803,128.60959,2434
CTV0001108,황금2동832_101465,35.844162,128.621066,26363
CTV0001109,황금2동851-13_101466,35.842274,128.623072,19432
CTV0001110,황금2동851-13_남쪽_101467,35.842274,128.623072,14237
CTV0001111,황금2동839-4_101468,35.841929,128.623381,12913
CTV0001112,황금2동872-2_101469,35.841043,128.619776,21243
CTV0001113,황금2동872-2_서쪽_101470,35.841043,128.619776,9086
CTV0001114,황금2동888-10_101471,35.84073,128.620189,16404
CTV0001115,황금2동888-10_남쪽_101472,35.84073,128.620189,14064
CTV0001116,황금2동861-1_101473,35.84159,128.621887,12728
CTV0001117,황금2동809-18_101474,35.844378,128.619023,20397
CTV0001118,황금2동809-18_남쪽_101475,35.844378,128.619023,11291
CTV0001119,황금2동869-8_101476,35.842504,128.620324,21011
CTV0001120,황금2동869-8_남쪽_101477,35.842504,128.620324,4992
CTV0001121,범어3동3-9_북서쪽_101478,35.861043,128.625371,11718
CTV0001122,범어3동3-9_남쪽_101479,35.861043,128.625371,5908
CTV0001123,범어4동63-7_101480,35.857232,128.642875,19225
CTV0001124,범어4동63-7_북쪽_101481,35.857232,128.642875,10032
CTV0001125,만촌2동1001-42_101482,35.862365,128.646355,1445
CTV0001126,만촌2동1001-42_남서쪽_101483,35.862365,128.646355,652
CTV0001127,황금1동362-1_101484,35.840571,128.633479,22339
CTV0001128,황금1동362-1_동쪽_101485,35.840571,128.633479,15923
CTV0001129,황금2동810-14_남쪽_101486,35.845209,128.617452,2000
CTV0001130,황금2동810-14_북쪽_101487,35.845209,128.617452,1346
CTV0001131,범어2동143-30_101488,35.86088,128.633274,20412
CTV0001132,범어2동143-30_서쪽_101489,35.86088,128.633274,6686
CTV0001133,범어2동161-3_북쪽_101490,35.859712,128.632243,8724
CTV0001134,범어2동161-3_서쪽_101491,35.859712,128.632243,11573
CTV0001135,수성4가동1190-78(맞은편둔치)_101492,35.863855,128.611903,49594
CTV0001136,수성4가동1190-78(맞은편둔치)_남서쪽_101493,35.863855,128.611903,21263
CTV0001137,이천동655-144(자전거안전교육장)_101494,35.84919,128.607639,48919
CTV0001138,이천동655-144(자전거안전교육장)_북쪽_101495,35.84919,128.607639,37028
CTV0001139,중동636-2(중동교주변)_101496,35.841359,128.607591,51139
CTV0001140,중동636-2(중동교주변)_남쪽_101497,35.841359,128.607591,32626
CTV0001141,중동636-2(중동교주변)_북쪽_101498,35.841359,128.607591,26069
CTV0001142,상동199_101499,35.836365,128.606454,54948
CTV0001143,상동667-53(상동교주변)_101500,35.834256,128.606224,70604
CTV0001144,상동667-53(상동교주변)_북서쪽_101501,35.834256,128.606224,50160
CTV0001145,상동182-3(이서공원)_남쪽_101502,35.836365,128.606684,10970
CTV0001146,상동182-3(이서공원)_북쪽_101503,35.836365,128.606684,9599
CTV0001147,파동533-25맞은편둔치_101504,35.809387,128.618365,34833
CTV0001148,파동23-41_101505,35.819818,128.611499,35560
CTV0001149,시지동381-6_동쪽_101506,35.841903,128.695533,15510
CTV0001150,성동437-4_101507,35.844771,128.725173,16267
CTV0001151,성동437-4_북동쪽_101508,35.844771,128.725173,20325
CTV0001152,성동437-4_남서쪽_101509,35.844771,128.725173,20069
CTV0001153,욱수동251-3_101510,35.833885,128.711202,21044
CTV0001154,욱수동251-3_북동쪽_101511,35.833885,128.711202,11584
CTV0001155,신매동30_101512,35.840711,128.710445,30997
CTV0001156,신매동30_북동쪽_101513,35.83545,128.712704,11985
CTV0001157,시지동267-4(맞은편둔치)_101514,35.842904,128.697702,19023
CTV0001158,시지동267-4(맞은편둔치)_남서쪽_101515,35.842904,128.697702,5221
CTV0001160,지산1동1264_동쪽_101517,35.827288,128.632468,8017
CTV0001161,지산1동667건너편_101518,35.827397,128.633989,14516
CTV0001162,지산1동667건너편_남쪽_101519,35.827397,128.633989,7586
CTV0001163,지산1동527_북서쪽_101520,35.825014,128.638023,1443
CTV0001164,지산1동527_남동쪽_101521,35.825014,128.638023,4499
CTV0001165,지산1동413-1_101522,35.823737,128.639341,7475
CTV0001166,지산1동413-1_북동쪽_101523,35.823737,128.639341,5078
CTV0001167,범어2동150-8(범어초교)_100030,35.860931,128.634333,13900
CTV0001168,범어4동89_100189,35.852313,128.63867,16825
CTV0001169,범어4동98-11_100190,35.853034,128.639985,16938
CTV0001170,범어4동산104-10_100191,35.851795,128.640242,8699
CTV0001171,만촌3동874-2_100192,35.850651,128.649468,52454
CTV0001172,만촌3동865-2_남쪽_100193,35.851746,128.653463,21580
CTV0001173,만촌3동876-12_100194,35.849386,128.650834,25529
CTV0001174,범어4동330_100195,35.851228,128.638583,10115
CTV0001175,만촌3동878-1_100196,35.850476,128.652415,61877
CTV0001176,황금1동408-5맞은편_100197,35.842837,128.63365,5412
CTV0001177,황금1동972-8_100198,35.841472,128.630885,16575
CTV0001178,지산1동1064-17_100199,35.832203,128.625646,21521
CTV0001179,지산1동1039-13_100200,35.833029,128.625142,6298
CTV0001180,지산1동1154-3_100201,35.826757,128.629721,10932
CTV0001181,범물1동1292-9_100202,35.817882,128.647757,2891
CTV0001182,범물1동1321-5_100203,35.817691,128.646405,4359
CTV0001183,범물1동1302_100204,35.81603223,128.6480741,7757
CTV0001184,범물1동1283_100205,35.819222,128.644035,2075
CTV0001185,범물1동1269_100206,35.821032,128.642747,20423
CTV0001186,범물1동1281_100207,35.819222,128.644035,5699
CTV0001187,범물1동1265-10_100208,35.822763,128.644411,10992
CTV0001188,범물2동1364_100209,35.816344,128.640237,20245
CTV0001189,범물2동1359-5_100210,35.816609,128.63866,3415
CTV0001190,범물2동1361-4_100211,35.815931,128.638746,1178
CTV0001191,범물2동1362-17(범일초교북편도로)_100212,35.81673,128.639497,1510
CTV0001192,범물2동513_100213,35.815199,128.642752,4640
CTV0001193,두산동37-14_100214,35.838065,128.618491,13773
CTV0001194,두산동40-4_동쪽_100215,35.838062,128.620297,11916
CTV0001195,두산동88_100216,35.838025,128.62115,27353
CTV0001196,두산동18-8_100217,35.83197,128.620695,18859
CTV0001197,범어2동166-4_100218,35.85971,128.632866,20175
CTV0001198,범어2동159-9_남쪽_100219,35.860948,128.632327,5945
CTV0001199,범어2동150-8_서쪽_100220,35.860931,128.634333,7796
CTV0001200,범어2동405-16_100221,35.859657,128.631061,33129
CTV0001201,만촌2동979-10_100222,35.867186,128.648327,2074
CTV0001202,만촌2동991-5_서쪽_100223,35.866716,128.648429,1496
CTV0001203,만촌2동981-31_100224,35.866299,128.647506,11629
CTV0001204,만촌2동934_정문옆(동원초교)_100225,35.86583235,128.6400991,13110
CTV0001205,지산1동644(지산초교)_100226,35.827027,128.63088,6208
CTV0001206,만촌2동935-30_100227,35.863995,128.640192,5626
CTV0001207,만촌2동935-1_100228,35.864738,128.639248,10607
CTV0001208,신매동138-1_100229,35.835259,128.709697,33190
CTV0001209,신매동144-2_100230,35.836485,128.709906,46992
CTV0001210,신매동577-11_100231,35.836746,128.709166,51940
CTV0001211,신매동591-4_100232,35.831938,128.708547,35751
CTV0001212,욱수동232-1_100233,35.831781,128.709378,14343
CTV0001213,신매동602(욱수초교)_100234,35.831169,128.707084,38159
CTV0001214,상동87-18(수성초교)_100261,35.836902,128.61081,20181
CTV0001215,신매동54-11(사월초교)_100262,35.834518,128.715031,9845
CTV0001216,신매동66-2(사월초교)_100263,35.834292,128.714234,9145
CTV0001217,만촌1동348-17(동문초)_100264,35.875209,128.649894,18120
CTV0001218,만촌1동262(동문초교)_100265,35.874105,128.651793,4456
CTV0001219,매호동1010(매동초교문앞)_100266,35.844824,128.708528,25030
CTV0001220,매호동1326(매동초교)_100267,35.844621,128.707001,27539
CTV0001221,황금2동818-8(황금초교주변)_100292,35.843434,128.617753,11813
CTV0001222,황금2동873-7(황금초교주변)_100293,35.842646,128.618876,14175
CTV0001223,황금2동819-14(황금초교주변)_100294,35.844411,128.617755,25539
CTV0001224,매호동611-1(매호초교주변)_100295,35.84144,128.711785,12312
CTV0001225,신매동267-9(매호초교주변)_100296,35.840332,128.711671,36159
CTV0001226,신매동255-1(매호초교주변)_100297,35.840281,128.712765,17510
CTV0001227,사월동464(매호초교주변)_100298,35.841427,128.713679,27297
CTV0001228,시지동497_100299,35.837439,128.698147,19985
CTV0001229,시지동497(노변초교뒷편골목)_100300,35.837423,128.696972,7696
CTV0001230,시지동500(노변초교주변)_100301,35.838223,128.698436,26850
CTV0001231,매호동1332-1(시지초교주변)_100302,35.843571,128.703739,23594
CTV0001232,매호동1323-11(시지초교주변)_100303,35.844246,128.703093,18884
CTV0001233,매호동1334-2(시지초교주변)_100304,35.84336,128.701291,19434
CTV0001234,시지동169-12(고산초교주변)_100305,35.843143,128.692639,15228
CTV0001235,시지동161-1(고산초교주변)_100306,35.844368,128.694022,7616
CTV0001236,범어3동24-1(동천초교주변)_100307,35.864708,128.624021,46286
CTV0001237,범어3동471-1(동천초교주변)_100308,35.86632,128.623905,49814
CTV0001238,파동8_100309,35.82495,128.608164,4547
CTV0001239,파동616-5(파동초교주변)_100310,35.82517,128.609174,28696
CTV0001240,신매동581-1(청림초교주변)_100311,35.83527885,128.7043473,13374
CTV0001241,신매동595-1(청림초교주변)_100312,35.83441657,128.7043568,9486
CTV0001242,노변동71-7(청림초교주변)_100313,35.8362573,128.7039466,17045
CTV0001243,지산1동1296(지봉초교주변)_100314,35.825565,128.641553,13288
CTV0001244,지산1동1290-16(지봉초교주변)_100315,35.824547,128.641231,24258
CTV0001245,지산2동1272_1(용지초정문옆)_100316,35.825306,128.629555,4774
CTV0001247,만촌1동1425(중앙초교정문옆)_100318,35.86934,128.640628,21446
CTV0001248,만촌1동1425(중앙초교동편)_100319,35.870296,128.641057,20552
CTV0001249,만촌1동658-28(중앙초교주변)_100320,35.86974,128.642076,24845
CTV0001250,중동595-2(삼육초교주변)_100321,35.839979,128.610188,14065
CTV0001251,중동410-1(삼육초교주변)_100322,35.839762,128.610299,4102
CTV0001252,수성1가동306-4(동성초교주변)_100323,35.85323215,128.6133263,14371
CTV0001253,수성2가동290-3(동성초교주변)_100324,35.851695,128.613732,15905
CTV0001254,수성1가동282(동성초교주변)_100325,35.853286,128.612139,13551
CTV0001255,지산1동1017-10(남양학교)_100326,35.834334,128.628566,6950
CTV0001256,지산1동1023-1(남양학교)_100327,35.832812,128.629475,11698
CTV0001257,범물2동702(삼덕유치원)_100397,35.814601,128.64458,3860
CTV0001258,만촌3동산382-14(동신유치원)_100398,35.854365,128.650797,16967
CTV0001259,중동609-1(리리유치원)_100399,35.840062,128.609104,5651
CTV0001260,범어4동271-87_100400,35.854263,128.63632,4733
CTV0001261,욱수동213-2(비안네유치원)_100401,35.830217,128.709156,25937
CTV0001262,지산2동1186-3(한국예술유치원)_100402,35.822072,128.627322,10363
