date,food_name,trend
2024-04-11,계란말이,0
2024-04-12,계란말이,0
2024-04-13,계란말이,0
2024-04-14,계란말이,0
2024-04-15,계란말이,0
2024-04-16,계란말이,0
2024-04-17,계란말이,0
2024-04-18,계란말이,0
2024-04-19,계란말이,0
2024-04-20,계란말이,0
2024-04-21,계란말이,0
2024-04-22,계란말이,0
2024-04-23,계란말이,0
2024-04-24,계란말이,0
2024-04-25,계란말이,0
2024-04-26,계란말이,0
2024-04-27,계란말이,0
2024-04-28,계란말이,0
2024-04-29,계란말이,0
2024-04-30,계란말이,0
2024-01-01,죽,47
2024-01-02,죽,42
2024-01-03,죽,40
2024-01-04,죽,38
2024-01-05,죽,100
2024-01-06,죽,88
2024-01-07,죽,69
2024-01-08,죽,56
2024-01-09,죽,40
2024-01-10,죽,44
2024-01-11,죽,38
2024-01-12,죽,42
2024-01-13,죽,46
2024-01-14,죽,47
2024-01-15,죽,32
2024-01-16,죽,34
2024-01-17,죽,33
2024-01-18,죽,27
2024-01-19,죽,28
2024-01-20,죽,26
2024-01-21,죽,28
2024-01-22,죽,22
2024-01-23,죽,21
2024-01-24,죽,24
2024-01-25,죽,18
2024-01-26,죽,21
2024-01-27,죽,23
2024-01-28,죽,24
2024-01-29,죽,21
2024-01-30,죽,16
2024-01-31,죽,16
2024-02-01,죽,15
2024-02-02,죽,21
2024-02-03,죽,22
2024-02-04,죽,25
2024-02-05,죽,19
2024-02-06,죽,18
2024-02-07,죽,16
2024-02-08,죽,17
2024-02-09,죽,21
2024-02-10,죽,15
2024-02-11,죽,19
2024-02-12,죽,22
2024-02-13,죽,19
2024-02-14,죽,16
2024-02-15,죽,14
2024-02-16,죽,16
2024-02-17,죽,16
2024-02-18,죽,21
2024-02-19,죽,13
2024-02-20,죽,16
2024-02-21,죽,18
2024-02-22,죽,15
2024-02-23,죽,14
2024-02-24,죽,18
2024-02-25,죽,17
2024-02-26,죽,14
2024-02-27,죽,16
2024-02-28,죽,18
2024-02-29,죽,15
2024-03-01,죽,12
2024-03-02,죽,16
2024-03-03,죽,20
2024-03-04,죽,15
2024-03-05,죽,15
2024-03-06,죽,12
2024-03-07,죽,13
2024-03-08,죽,13
2024-03-09,죽,16
2024-03-10,죽,16
2024-03-11,죽,17
2024-03-12,죽,15
2024-03-13,죽,14
2024-03-14,죽,15
2024-03-15,죽,17
2024-03-16,죽,17
2024-03-17,죽,19
2024-03-18,죽,18
2024-03-19,죽,13
2024-03-20,죽,14
2024-03-21,죽,13
2024-03-22,죽,14
2024-03-23,죽,16
2024-03-24,죽,19
2024-03-25,죽,15
2024-03-26,죽,14
2024-03-27,죽,12
2024-03-28,죽,16
2024-03-29,죽,11
2024-03-30,죽,16
2024-03-31,죽,18
2024-04-01,죽,14
2024-04-02,죽,14
2024-04-03,죽,10
2024-04-04,죽,11
2024-04-05,죽,10
2024-04-06,죽,19
2024-04-07,죽,17
2024-04-08,죽,12
2024-04-09,죽,14
2024-04-10,죽,16
2024-04-11,죽,14
2024-04-12,죽,15
2024-04-13,죽,17
2024-04-14,죽,15
2024-04-15,죽,13
2024-04-16,죽,13
2024-04-17,죽,12
2024-04-18,죽,16
2024-04-19,죽,11
2024-04-20,죽,16
2024-04-21,죽,14
2024-04-22,죽,17
2024-04-23,죽,14
2024-04-24,죽,13
2024-04-25,죽,15
2024-04-26,죽,14
2024-04-27,죽,8
2024-04-28,죽,14
2024-04-29,죽,15
2024-04-30,죽,14
2024-01-01,육회,7
2024-01-02,육회,4
2024-01-03,육회,5
2024-01-04,육회,5
2024-01-05,육회,9
2024-01-06,육회,4
2024-01-07,육회,6
2024-01-08,육회,6
2024-01-09,육회,6
2024-01-10,육회,4
2024-01-11,육회,6
2024-01-12,육회,7
2024-01-13,육회,7
2024-01-14,육회,7
2024-01-15,육회,5
2024-01-16,육회,6
2024-01-17,육회,5
2024-01-18,육회,7
2024-01-19,육회,6
2024-01-20,육회,0
2024-01-21,육회,6
2024-01-22,육회,0
2024-01-23,육회,3
2024-01-24,육회,6
2024-01-25,육회,5
2024-01-26,육회,6
2024-01-27,육회,7
2024-01-28,육회,6
2024-01-29,육회,5
2024-01-30,육회,4
2024-01-31,육회,7
2024-02-01,육회,6
2024-02-02,육회,7
2024-02-03,육회,7
2024-02-04,육회,7
2024-02-05,육회,4
2024-02-06,육회,5
2024-02-07,육회,10
2024-02-08,육회,5
2024-02-09,육회,6
2024-02-10,육회,6
2024-02-11,육회,5
2024-02-12,육회,6
2024-02-13,육회,7
2024-02-14,육회,4
2024-02-15,육회,6
2024-02-16,육회,7
2024-02-17,육회,10
2024-02-18,육회,4
2024-02-19,육회,6
2024-02-20,육회,5
2024-02-21,육회,4
2024-02-22,육회,5
2024-02-23,육회,4
2024-02-24,육회,8
2024-02-25,육회,5
2024-02-26,육회,6
2024-02-27,육회,7
2024-02-28,육회,5
2024-02-29,육회,5
2024-03-01,육회,7
2024-03-02,육회,6
2024-03-03,육회,6
2024-03-04,육회,6
2024-03-05,육회,7
2024-03-06,육회,4
2024-03-07,육회,8
2024-03-08,육회,7
2024-03-09,육회,10
2024-03-10,육회,4
2024-03-11,육회,6
2024-03-12,육회,6
2024-03-13,육회,6
2024-03-14,육회,6
2024-03-15,육회,8
2024-03-16,육회,10
2024-03-17,육회,5
2024-03-18,육회,4
2024-03-19,육회,8
2024-03-20,육회,4
2024-03-21,육회,5
2024-03-22,육회,5
2024-03-23,육회,9
2024-03-24,육회,7
2024-03-25,육회,3
2024-03-26,육회,8
2024-03-27,육회,4
2024-03-28,육회,6
2024-03-29,육회,5
2024-03-30,육회,7
2024-03-31,육회,9
2024-04-01,육회,7
2024-04-02,육회,7
2024-04-03,육회,7
2024-04-04,육회,4
2024-04-05,육회,5
2024-04-06,육회,12
2024-04-07,육회,7
2024-04-08,육회,6
2024-04-09,육회,7
2024-04-10,육회,4
2024-04-11,육회,8
2024-04-12,육회,7
2024-04-13,육회,5
2024-04-14,육회,9
2024-04-15,육회,6
2024-04-16,육회,6
2024-04-17,육회,6
2024-04-18,육회,3
2024-04-19,육회,7
2024-04-20,육회,5
2024-04-21,육회,6
2024-04-22,육회,6
2024-04-23,육회,5
2024-04-24,육회,6
2024-04-25,육회,0
2024-04-26,육회,6
2024-04-27,육회,7
2024-04-28,육회,7
2024-04-29,육회,8
2024-04-30,육회,7
2024-01-01,고추장찌개,4
2024-01-02,고추장찌개,0
2024-01-03,고추장찌개,0
2024-01-04,고추장찌개,0
2024-01-05,고추장찌개,0
2024-01-06,고추장찌개,0
2024-01-07,고추장찌개,0
2024-01-08,고추장찌개,0
2024-01-09,고추장찌개,0
2024-01-10,고추장찌개,0
2024-01-11,고추장찌개,0
2024-01-12,고추장찌개,0
2024-01-13,고추장찌개,0
2024-01-14,고추장찌개,0
2024-01-15,고추장찌개,0
2024-01-16,고추장찌개,0
2024-01-17,고추장찌개,0
2024-01-18,고추장찌개,0
2024-01-19,고추장찌개,0
2024-01-20,고추장찌개,0
2024-01-21,고추장찌개,0
2024-01-22,고추장찌개,0
2024-01-23,고추장찌개,0
2024-01-24,고추장찌개,0
2024-01-25,고추장찌개,0
2024-01-26,고추장찌개,0
2024-01-27,고추장찌개,0
2024-01-28,고추장찌개,0
2024-01-29,고추장찌개,0
2024-01-30,고추장찌개,0
2024-01-31,고추장찌개,0
2024-02-01,고추장찌개,0
2024-02-02,고추장찌개,0
2024-02-03,고추장찌개,0
2024-02-04,고추장찌개,0
2024-02-05,고추장찌개,0
2024-02-06,고추장찌개,0
2024-02-07,고추장찌개,0
2024-02-08,고추장찌개,0
2024-02-09,고추장찌개,0
2024-02-10,고추장찌개,0
2024-02-11,고추장찌개,0
2024-02-12,고추장찌개,0
2024-02-13,고추장찌개,0
2024-02-14,고추장찌개,0
2024-02-15,고추장찌개,0
2024-02-16,고추장찌개,0
2024-02-17,고추장찌개,0
2024-02-18,고추장찌개,0
2024-02-19,고추장찌개,0
2024-02-20,고추장찌개,0
2024-02-21,고추장찌개,0
2024-02-22,고추장찌개,0
2024-02-23,고추장찌개,0
2024-02-24,고추장찌개,0
2024-02-25,고추장찌개,0
2024-02-26,고추장찌개,0
2024-02-27,고추장찌개,0
2024-02-28,고추장찌개,0
2024-02-29,고추장찌개,0
2024-03-01,고추장찌개,0
2024-03-02,고추장찌개,0
2024-03-03,고추장찌개,0
2024-03-04,고추장찌개,0
2024-03-05,고추장찌개,0
2024-03-06,고추장찌개,0
2024-03-07,고추장찌개,0
2024-03-08,고추장찌개,0
2024-03-09,고추장찌개,0
2024-03-10,고추장찌개,0
2024-03-11,고추장찌개,0
2024-03-12,고추장찌개,0
2024-03-13,고추장찌개,0
2024-03-14,고추장찌개,0
2024-03-15,고추장찌개,0
2024-03-16,고추장찌개,0
2024-03-17,고추장찌개,0
2024-03-18,고추장찌개,0
2024-03-19,고추장찌개,0
2024-03-20,고추장찌개,0
2024-03-21,고추장찌개,0
2024-03-22,고추장찌개,0
2024-03-23,고추장찌개,0
2024-03-24,고추장찌개,0
2024-03-25,고추장찌개,0
2024-03-26,고추장찌개,0
2024-03-27,고추장찌개,0
2024-03-28,고추장찌개,0
2024-03-29,고추장찌개,0
2024-03-30,고추장찌개,0
2024-03-31,고추장찌개,0
2024-04-01,고추장찌개,0
2024-04-02,고추장찌개,0
2024-04-03,고추장찌개,0
2024-04-04,고추장찌개,0
2024-04-05,고추장찌개,0
2024-04-06,고추장찌개,0
2024-04-07,고추장찌개,0
2024-04-08,고추장찌개,0
2024-04-09,고추장찌개,0
2024-04-10,고추장찌개,0
2024-04-11,고추장찌개,0
2024-04-12,고추장찌개,0
2024-04-13,고추장찌개,0
2024-04-14,고추장찌개,0
2024-04-15,고추장찌개,0
2024-04-16,고추장찌개,0
2024-04-17,고추장찌개,0
2024-04-18,고추장찌개,0
2024-04-19,고추장찌개,0
2024-04-20,고추장찌개,0
2024-04-21,고추장찌개,0
2024-04-22,고추장찌개,0
2024-04-23,고추장찌개,0
2024-04-24,고추장찌개,0
2024-04-25,고추장찌개,0
2024-04-26,고추장찌개,0
2024-04-27,고추장찌개,0
2024-04-28,고추장찌개,0
2024-04-29,고추장찌개,0
2024-04-30,고추장찌개,0
2024-01-01,돼지찌개,0
2024-01-02,돼지찌개,0
2024-01-03,돼지찌개,0
2024-01-04,돼지찌개,0
2024-01-05,돼지찌개,0
2024-01-06,돼지찌개,0
2024-01-07,돼지찌개,0
2024-01-08,돼지찌개,0
2024-01-09,돼지찌개,0
2024-01-10,돼지찌개,0
2024-01-11,돼지찌개,0
2024-01-12,돼지찌개,0
2024-01-13,돼지찌개,0
2024-01-14,돼지찌개,0
2024-01-15,돼지찌개,0
2024-01-16,돼지찌개,0
2024-01-17,돼지찌개,0
2024-01-18,돼지찌개,0
2024-01-19,돼지찌개,0
2024-01-20,돼지찌개,0
2024-01-21,돼지찌개,0
2024-01-22,돼지찌개,0
2024-01-23,돼지찌개,0
2024-01-24,돼지찌개,0
2024-01-25,돼지찌개,0
2024-01-26,돼지찌개,0
2024-01-27,돼지찌개,0
2024-01-28,돼지찌개,0
2024-01-29,돼지찌개,0
2024-01-30,돼지찌개,0
2024-01-31,돼지찌개,0
2024-02-01,돼지찌개,0
2024-02-02,돼지찌개,0
2024-02-03,돼지찌개,0
2024-02-04,돼지찌개,0
2024-02-05,돼지찌개,0
2024-02-06,돼지찌개,0
2024-02-07,돼지찌개,0
2024-02-08,돼지찌개,0
2024-02-09,돼지찌개,0
2024-02-10,돼지찌개,0
2024-02-11,돼지찌개,0
2024-02-12,돼지찌개,0
2024-02-13,돼지찌개,0
2024-02-14,돼지찌개,0
2024-02-15,돼지찌개,0
2024-02-16,돼지찌개,0
2024-02-17,돼지찌개,0
2024-02-18,돼지찌개,0
2024-02-19,돼지찌개,0
2024-02-20,돼지찌개,0
2024-02-21,돼지찌개,0
2024-02-22,돼지찌개,0
2024-02-23,돼지찌개,0
2024-02-24,돼지찌개,0
2024-02-25,돼지찌개,0
2024-02-26,돼지찌개,0
2024-02-27,돼지찌개,0
2024-02-28,돼지찌개,0
2024-02-29,돼지찌개,0
2024-03-01,돼지찌개,0
2024-03-02,돼지찌개,1
2024-03-03,돼지찌개,0
2024-03-04,돼지찌개,0
2024-03-05,돼지찌개,0
2024-03-06,돼지찌개,0
2024-03-07,돼지찌개,0
2024-03-08,돼지찌개,1
2024-03-09,돼지찌개,0
2024-03-10,돼지찌개,0
2024-03-11,돼지찌개,0
2024-03-12,돼지찌개,0
2024-03-13,돼지찌개,1
2024-03-14,돼지찌개,0
2024-03-15,돼지찌개,0
2024-03-16,돼지찌개,0
2024-03-17,돼지찌개,0
2024-03-18,돼지찌개,0
2024-03-19,돼지찌개,0
2024-03-20,돼지찌개,0
2024-03-21,돼지찌개,0
2024-03-22,돼지찌개,0
2024-03-23,돼지찌개,0
2024-03-24,돼지찌개,0
2024-03-25,돼지찌개,0
2024-03-26,돼지찌개,0
2024-03-27,돼지찌개,0
2024-03-28,돼지찌개,0
2024-03-29,돼지찌개,0
2024-03-30,돼지찌개,0
2024-03-31,돼지찌개,1
2024-04-01,돼지찌개,0
2024-04-02,돼지찌개,0
2024-04-03,돼지찌개,0
2024-04-04,돼지찌개,0
2024-04-05,돼지찌개,0
2024-04-06,돼지찌개,0
2024-04-07,돼지찌개,0
2024-04-08,돼지찌개,0
2024-04-09,돼지찌개,0
2024-04-10,돼지찌개,0
2024-04-11,돼지찌개,0
2024-04-12,돼지찌개,0
2024-04-13,돼지찌개,0
2024-04-14,돼지찌개,0
2024-04-15,돼지찌개,0
2024-04-16,돼지찌개,0
2024-04-17,돼지찌개,0
2024-04-18,돼지찌개,0
2024-04-19,돼지찌개,0
2024-04-20,돼지찌개,0
2024-04-21,돼지찌개,0
2024-04-22,돼지찌개,0
2024-04-23,돼지찌개,1
2024-04-24,돼지찌개,0
2024-04-25,돼지찌개,0
2024-04-26,돼지찌개,0
2024-04-27,돼지찌개,0
2024-04-28,돼지찌개,0
2024-04-29,돼지찌개,0
2024-04-30,돼지찌개,0
2024-01-01,전,36
2024-01-02,전,35
2024-01-03,전,34
2024-01-04,전,33
2024-01-05,전,34
2024-01-06,전,35
2024-01-07,전,36
2024-01-08,전,34
2024-01-09,전,32
2024-01-10,전,33
2024-01-11,전,32
2024-01-12,전,35
2024-01-13,전,35
2024-01-14,전,35
2024-01-15,전,42
2024-01-16,전,37
2024-01-17,전,42
2024-01-18,전,32
2024-01-19,전,32
2024-01-20,전,35
2024-01-21,전,34
2024-01-22,전,32
2024-01-23,전,34
2024-01-24,전,41
2024-01-25,전,37
2024-01-26,전,32
2024-01-27,전,34
2024-01-28,전,35
2024-01-29,전,35
2024-01-30,전,43
2024-01-31,전,52
2024-02-01,전,37
2024-02-02,전,43
2024-02-03,전,43
2024-02-04,전,38
2024-02-05,전,35
2024-02-06,전,42
2024-02-07,전,48
2024-02-08,전,39
2024-02-09,전,39
2024-02-10,전,35
2024-02-11,전,37
2024-02-12,전,37
2024-02-13,전,36
2024-02-14,전,56
2024-02-15,전,40
2024-02-16,전,37
2024-02-17,전,37
2024-02-18,전,40
2024-02-19,전,39
2024-02-20,전,39
2024-02-21,전,37
2024-02-22,전,36
2024-02-23,전,39
2024-02-24,전,37
2024-02-25,전,39
2024-02-26,전,42
2024-02-27,전,41
2024-02-28,전,34
2024-02-29,전,31
2024-03-01,전,34
2024-03-02,전,35
2024-03-03,전,36
2024-03-04,전,34
2024-03-05,전,34
2024-03-06,전,37
2024-03-07,전,32
2024-03-08,전,35
2024-03-09,전,48
2024-03-10,전,43
2024-03-11,전,43
2024-03-12,전,40
2024-03-13,전,38
2024-03-14,전,33
2024-03-15,전,33
2024-03-16,전,36
2024-03-17,전,53
2024-03-18,전,52
2024-03-19,전,45
2024-03-20,전,42
2024-03-21,전,53
2024-03-22,전,39
2024-03-23,전,38
2024-03-24,전,37
2024-03-25,전,37
2024-03-26,전,48
2024-03-27,전,35
2024-03-28,전,34
2024-03-29,전,33
2024-03-30,전,35
2024-03-31,전,34
2024-04-01,전,33
2024-04-02,전,40
2024-04-03,전,100
2024-04-04,전,75
2024-04-05,전,54
2024-04-06,전,48
2024-04-07,전,43
2024-04-08,전,36
2024-04-09,전,35
2024-04-10,전,37
2024-04-11,전,36
2024-04-12,전,37
2024-04-13,전,34
2024-04-14,전,34
2024-04-15,전,33
2024-04-16,전,34
2024-04-17,전,34
2024-04-18,전,37
2024-04-19,전,38
2024-04-20,전,34
2024-04-21,전,35
2024-04-22,전,36
2024-04-23,전,32
2024-04-24,전,35
2024-04-25,전,37
2024-04-26,전,34
2024-04-27,전,34
2024-04-28,전,34
2024-04-29,전,37
2024-04-30,전,35
2024-01-01,빈대떡,0
2024-01-02,빈대떡,0
2024-01-03,빈대떡,0
2024-01-04,빈대떡,0
2024-01-05,빈대떡,0
2024-01-06,빈대떡,0
2024-01-07,빈대떡,0
2024-01-08,빈대떡,0
2024-01-09,빈대떡,0
2024-01-10,빈대떡,0
2024-01-11,빈대떡,0
2024-01-12,빈대떡,0
2024-01-13,빈대떡,0
2024-01-14,빈대떡,0
2024-01-15,빈대떡,0
2024-01-16,빈대떡,0
2024-01-17,빈대떡,0
2024-01-18,빈대떡,0
2024-01-19,빈대떡,0
2024-01-20,빈대떡,0
2024-01-21,빈대떡,0
2024-01-22,빈대떡,0
2024-01-23,빈대떡,0
2024-01-24,빈대떡,0
2024-01-25,빈대떡,0
2024-01-26,빈대떡,0
2024-01-27,빈대떡,0
2024-01-28,빈대떡,0
2024-01-29,빈대떡,0
2024-01-30,빈대떡,0
2024-01-31,빈대떡,0
2024-02-01,빈대떡,0
2024-02-02,빈대떡,0
2024-02-03,빈대떡,0
2024-02-04,빈대떡,0
2024-02-05,빈대떡,0
2024-02-06,빈대떡,0
2024-02-07,빈대떡,0
2024-02-08,빈대떡,0
2024-02-09,빈대떡,0
2024-02-10,빈대떡,0
2024-02-11,빈대떡,0
2024-02-12,빈대떡,0
2024-02-13,빈대떡,0
2024-02-14,빈대떡,0
2024-02-15,빈대떡,0
2024-02-16,빈대떡,0
2024-02-17,빈대떡,0
2024-02-18,빈대떡,0
2024-02-19,빈대떡,0
2024-02-20,빈대떡,0
2024-02-21,빈대떡,0
2024-02-22,빈대떡,0
2024-02-23,빈대떡,0
2024-02-24,빈대떡,0
2024-02-25,빈대떡,0
2024-02-26,빈대떡,0
2024-02-27,빈대떡,0
2024-02-28,빈대떡,0
2024-02-29,빈대떡,0
2024-03-01,빈대떡,0
2024-03-02,빈대떡,0
2024-03-03,빈대떡,0
2024-03-04,빈대떡,0
2024-03-05,빈대떡,0
2024-03-06,빈대떡,0
2024-03-07,빈대떡,0
2024-03-08,빈대떡,0
2024-03-09,빈대떡,0
2024-03-10,빈대떡,0
2024-03-11,빈대떡,0
2024-03-12,빈대떡,0
2024-03-13,빈대떡,0
2024-03-14,빈대떡,0
2024-03-15,빈대떡,0
2024-03-16,빈대떡,0
2024-03-17,빈대떡,0
2024-03-18,빈대떡,0
2024-03-19,빈대떡,0
2024-03-20,빈대떡,0
2024-03-21,빈대떡,0
2024-03-22,빈대떡,0
2024-03-23,빈대떡,0
2024-03-24,빈대떡,0
2024-03-25,빈대떡,0
2024-03-26,빈대떡,0
2024-03-27,빈대떡,0
2024-03-28,빈대떡,0
2024-03-29,빈대떡,0
2024-03-30,빈대떡,0
2024-03-31,빈대떡,0
2024-04-01,빈대떡,0
2024-04-02,빈대떡,0
2024-04-03,빈대떡,0
2024-04-04,빈대떡,0
2024-04-05,빈대떡,0
2024-04-06,빈대떡,0
2024-04-07,빈대떡,0
2024-04-08,빈대떡,0
2024-04-09,빈대떡,0
2024-04-10,빈대떡,0
2024-04-11,빈대떡,0
2024-04-12,빈대떡,0
2024-04-13,빈대떡,0
2024-04-14,빈대떡,0
2024-04-15,빈대떡,0
2024-04-16,빈대떡,0
2024-04-17,빈대떡,0
2024-04-18,빈대떡,0
2024-04-19,빈대떡,0
2024-04-20,빈대떡,0
2024-04-21,빈대떡,0
2024-04-22,빈대떡,0
2024-04-23,빈대떡,0
2024-04-24,빈대떡,0
2024-04-25,빈대떡,0
2024-04-26,빈대떡,0
2024-04-27,빈대떡,0
2024-04-28,빈대떡,0
2024-04-29,빈대떡,0
2024-04-30,빈대떡,0
2024-01-01,부침개,0
2024-01-02,부침개,0
2024-01-03,부침개,0
2024-01-04,부침개,0
2024-01-05,부침개,0
2024-01-06,부침개,0
2024-01-07,부침개,0
2024-01-08,부침개,0
2024-01-09,부침개,0
2024-01-10,부침개,0
2024-01-11,부침개,0
2024-01-12,부침개,0
2024-01-13,부침개,0
2024-01-14,부침개,0
2024-01-15,부침개,0
2024-01-16,부침개,0
2024-01-17,부침개,1
2024-01-18,부침개,0
2024-01-19,부침개,0
2024-01-20,부침개,0
2024-01-21,부침개,0
2024-01-22,부침개,0
2024-01-23,부침개,0
2024-01-24,부침개,0
2024-01-25,부침개,0
2024-01-26,부침개,1
2024-01-27,부침개,0
2024-01-28,부침개,0
2024-01-29,부침개,0
2024-01-30,부침개,0
2024-01-31,부침개,0
2024-02-01,부침개,0
2024-02-02,부침개,0
2024-02-03,부침개,0
2024-02-04,부침개,0
2024-02-05,부침개,0
2024-02-06,부침개,0
2024-02-07,부침개,0
2024-02-08,부침개,0
2024-02-09,부침개,0
2024-02-10,부침개,0
2024-02-11,부침개,0
2024-02-12,부침개,0
2024-02-13,부침개,0
2024-02-14,부침개,0
2024-02-15,부침개,1
2024-02-16,부침개,0
2024-02-17,부침개,0
2024-02-18,부침개,0
2024-02-19,부침개,0
2024-02-20,부침개,0
2024-02-21,부침개,0
2024-02-22,부침개,0
2024-02-23,부침개,0
2024-02-24,부침개,0
2024-02-25,부침개,0
2024-02-26,부침개,0
2024-02-27,부침개,0
2024-02-28,부침개,0
2024-02-29,부침개,0
2024-03-01,부침개,0
2024-03-02,부침개,0
2024-03-03,부침개,0
2024-03-04,부침개,0
2024-03-05,부침개,0
2024-03-06,부침개,0
2024-03-07,부침개,1
2024-03-08,부침개,0
2024-03-09,부침개,0
2024-03-10,부침개,0
2024-03-11,부침개,0
2024-03-12,부침개,0
2024-03-13,부침개,0
2024-03-14,부침개,0
2024-03-15,부침개,0
2024-03-16,부침개,0
2024-03-17,부침개,1
2024-03-18,부침개,0
2024-03-19,부침개,0
2024-03-20,부침개,0
2024-03-21,부침개,0
2024-03-22,부침개,0
2024-03-23,부침개,0
2024-03-24,부침개,0
2024-03-25,부침개,0
2024-03-26,부침개,0
2024-03-27,부침개,0
2024-03-28,부침개,0
2024-03-29,부침개,0
2024-03-30,부침개,0
2024-03-31,부침개,0
2024-04-01,부침개,0
2024-04-02,부침개,0
2024-04-03,부침개,0
2024-04-04,부침개,0
2024-04-05,부침개,0
2024-04-06,부침개,0
2024-04-07,부침개,0
2024-04-08,부침개,0
2024-04-09,부침개,0
2024-04-10,부침개,0
2024-04-11,부침개,0
2024-04-12,부침개,0
2024-04-13,부침개,0
2024-04-14,부침개,0
2024-04-15,부침개,0
2024-04-16,부침개,0
2024-04-17,부침개,0
2024-04-18,부침개,0
2024-04-19,부침개,0
2024-04-20,부침개,0
2024-04-21,부침개,0
2024-04-22,부침개,0
2024-04-23,부침개,0
2024-04-24,부침개,0
2024-04-25,부침개,0
2024-04-26,부침개,0
2024-04-27,부침개,0
2024-04-28,부침개,0
2024-04-29,부침개,0
2024-04-30,부침개,0
2024-01-01,비빔밥,1
2024-01-02,비빔밥,1
2024-01-03,비빔밥,1
2024-01-04,비빔밥,1
2024-01-05,비빔밥,1
2024-01-06,비빔밥,2
2024-01-07,비빔밥,2
2024-01-08,비빔밥,1
2024-01-09,비빔밥,1
2024-01-10,비빔밥,1
2024-01-11,비빔밥,1
2024-01-12,비빔밥,2
2024-01-13,비빔밥,2
2024-01-14,비빔밥,1
2024-01-15,비빔밥,1
2024-01-16,비빔밥,2
2024-01-17,비빔밥,1
2024-01-18,비빔밥,1
2024-01-19,비빔밥,1
2024-01-20,비빔밥,1
2024-01-21,비빔밥,1
2024-01-22,비빔밥,1
2024-01-23,비빔밥,1
2024-01-24,비빔밥,1
2024-01-25,비빔밥,1
2024-01-26,비빔밥,1
2024-01-27,비빔밥,1
2024-01-28,비빔밥,1
2024-01-29,비빔밥,1
2024-01-30,비빔밥,1
2024-01-31,비빔밥,1
2024-02-01,비빔밥,1
2024-02-02,비빔밥,1
2024-02-03,비빔밥,1
2024-02-04,비빔밥,1
2024-02-05,비빔밥,1
2024-02-06,비빔밥,1
2024-02-07,비빔밥,1
2024-02-08,비빔밥,1
2024-02-09,비빔밥,1
2024-02-10,비빔밥,1
2024-02-11,비빔밥,1
2024-02-12,비빔밥,1
2024-02-13,비빔밥,1
2024-02-14,비빔밥,1
2024-02-15,비빔밥,1
2024-02-16,비빔밥,1
2024-02-17,비빔밥,1
2024-02-18,비빔밥,0
2024-02-19,비빔밥,1
2024-02-20,비빔밥,1
2024-02-21,비빔밥,1
2024-02-22,비빔밥,1
2024-02-23,비빔밥,1
2024-02-24,비빔밥,1
2024-02-25,비빔밥,1
2024-02-26,비빔밥,1
2024-02-27,비빔밥,1
2024-02-28,비빔밥,1
2024-02-29,비빔밥,1
2024-03-01,비빔밥,0
2024-03-02,비빔밥,1
2024-03-03,비빔밥,1
2024-03-04,비빔밥,1
2024-03-05,비빔밥,1
2024-03-06,비빔밥,1
2024-03-07,비빔밥,1
2024-03-08,비빔밥,1
2024-03-09,비빔밥,1
2024-03-10,비빔밥,1
2024-03-11,비빔밥,1
2024-03-12,비빔밥,1
2024-03-13,비빔밥,1
2024-03-14,비빔밥,1
2024-03-15,비빔밥,1
2024-03-16,비빔밥,1
2024-03-17,비빔밥,1
2024-03-18,비빔밥,1
2024-03-19,비빔밥,2
2024-03-20,비빔밥,1
2024-03-21,비빔밥,1
2024-03-22,비빔밥,1
2024-03-23,비빔밥,2
2024-03-24,비빔밥,1
2024-03-25,비빔밥,1
2024-03-26,비빔밥,2
2024-03-27,비빔밥,1
2024-03-28,비빔밥,2
2024-03-29,비빔밥,0
2024-03-30,비빔밥,2
2024-03-31,비빔밥,1
2024-04-01,비빔밥,1
2024-04-02,비빔밥,2
2024-04-03,비빔밥,2
2024-04-04,비빔밥,1
2024-04-05,비빔밥,1
2024-04-06,비빔밥,1
2024-04-07,비빔밥,2
2024-04-08,비빔밥,1
2024-04-09,비빔밥,1
2024-04-10,비빔밥,1
2024-04-11,비빔밥,2
2024-04-12,비빔밥,2
2024-04-13,비빔밥,1
2024-04-14,비빔밥,1
2024-04-15,비빔밥,2
2024-04-16,비빔밥,2
2024-04-17,비빔밥,2
2024-04-18,비빔밥,2
2024-04-19,비빔밥,2
2024-04-20,비빔밥,1
2024-04-21,비빔밥,1
2024-04-22,비빔밥,2
2024-04-23,비빔밥,2
2024-04-24,비빔밥,1
2024-04-25,비빔밥,1
2024-04-26,비빔밥,2
2024-04-27,비빔밥,1
2024-04-28,비빔밥,1
2024-04-29,비빔밥,2
2024-04-30,비빔밥,1
2024-01-01,물냉면,0
2024-01-02,물냉면,0
2024-01-03,물냉면,0
2024-01-04,물냉면,0
2024-01-05,물냉면,0
2024-01-06,물냉면,0
2024-01-07,물냉면,0
2024-01-08,물냉면,0
2024-01-09,물냉면,0
2024-01-10,물냉면,0
2024-01-11,물냉면,0
2024-01-12,물냉면,0
2024-01-13,물냉면,0
2024-01-14,물냉면,0
2024-01-15,물냉면,0
2024-01-16,물냉면,0
2024-01-17,물냉면,0
2024-01-18,물냉면,0
2024-01-19,물냉면,0
2024-01-20,물냉면,0
2024-01-21,물냉면,0
2024-01-22,물냉면,0
2024-01-23,물냉면,0
2024-01-24,물냉면,0
2024-01-25,물냉면,0
2024-01-26,물냉면,0
2024-01-27,물냉면,0
2024-01-28,물냉면,0
