BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202104,FORGN_M01016,쌀국수,566024,0.0194
202104,KOREA_M01016,쌈밥,566024,0.008
202104,KOREA_M01017,아구·아귀요리,566024,0.0111
202104,DRINK_M01005,아메리카노,566024,0.031
202104,CNVNC_M01014,아이스크림,566024,0.0498
202104,CNVNC_M01015,약과·한과,566024,0.0007
202104,SPECL_M01013,양고기요리,566024,0.0067
202104,CNVNC_M02005,양념치킨,566024,0.0127
202104,KOREA_M01018,어죽,566024,0.001
202104,DRINK_M01006,에스프레소·드립커피·냉침커피,566024,0.0171
202104,FORGN_M01017,오꼬노미야끼·타코야끼,566024,0.0037
202104,KOREA_M05015,오리로스·주물럭·훈제,566024,0.0068
202104,KOREA_M05016,오리탕·오리백숙,566024,0.0056
202104,SPECL_M01014,오므라이스,566024,0.0042
202104,BARFD_M01006,오징어·먹태·노가리류,566024,0.0013
202104,KOREA_M05017,옻닭,566024,0.0008
202104,ALCHL_M01008,와인,566024,0.0057
202104,SPECL_M01015,우동,566024,0.0439
202104,KOREA_M02009,육개장,566024,0.0089
202104,KOREA_M05018,육회,566024,0.0333
202104,BARFD_M01008,은행·꼬치구이,566024,0.0055
202104,FORGN_M01018,인도음식,566024,0.0035
202104,KOREA_M01019,전·빈대떡·부침개,566024,0.0361
202104,DRINK_M01008,전통차·허브차·과일차,566024,0.002
202104,KOREA_M04002,정식,566024,0.0143
202104,KOREA_M05019,제육볶음·두루치기·불고기,566024,0.0545
202104,KOREA_M01020,조개구이,566024,0.0124
202104,KOREA_M05020,족발,566024,0.0059
202104,DRINK_M01009,주스·에이드,566024,0.0017
202104,KOREA_M01021,죽,566024,0.0425
202104,FORGN_M01019,중식요리,566024,0.0366
202104,SPECL_M01016,짜장면,566024,0.0184
202104,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,566024,0.0416
202104,SNACK_M01005,쫄면,566024,0.0141
202104,KOREA_M06007,찌개,566024,0.0033
202104,CNVNC_M01017,찐빵,566024,0.0022
202104,KOREA_M05021,찜닭,566024,0.0108
202104,SPECL_M01018,참치회,566024,0.0032
202104,SPECL_M01019,채식·비건 요리,566024,0.0075
202104,KOREA_M02010,추어탕,566024,0.0044
202104,SPECL_M01020,치킨가스·생선가스·규가스,566024,0.005
202104,SPECL_M01021,카레,566024,0.0254
202104,ALCHL_M01010,칵테일,566024,0.0042
202104,DRINK_M01010,커피,566024,0.053
202104,CNVNC_M01018,케이크,566024,0.0769
202104,CNVNC_M01019,쿠키,566024,0.0351
202104,FORGN_M01020,타다끼,566024,0.0022
202104,BARFD_M01009,타코와사비·고노와다,566024,0.0025
202104,FORGN_M01021,탕수육·꿔바로우,566024,0.0266
202104,FORGN_M01022,터키음식,566024,0.0005
202104,CNVNC_M01020,토스트,566024,0.0143
202104,SPECL_M01022,튀김,566024,0.1073
202104,FORGN_M01023,파스타,566024,0.0892
202104,CNVNC_M02006,프라이드치킨,566024,0.0105
202104,FORGN_M01024,피자,566024,0.0358
202104,SPECL_M01023,함박스테이크,566024,0.0063
202104,CNVNC_M01021,핫도그,566024,0.009
202104,KOREA_M01022,해산물요리,566024,0.0502
202104,KOREA_M02011,해장국,566024,0.019
202104,CNVNC_M01022,햄버거,566024,0.0132
202104,KOREA_M01023,홍어 요리,566024,0.0037
202104,DRINK_M01012,홍차·녹차·밀크티,566024,0.0194
202104,KOREA_M01024,황태 요리,566024,0.0096
202104,KOREA_M01025,회,566024,0.041
202104,KOREA_M05022,흑염소,566024,0.0011
202105,CNVNC_M02001,간장·마늘치킨,611631,0.0074
202105,KOREA_M01001,간장·양념게장,611631,0.022
202105,KOREA_M01002,갈비찜·뼈찜,611631,0.0077
202105,KOREA_M02001,갈비탕,611631,0.0118
202105,KOREA_M02002,감자탕,611631,0.009
202105,CNVNC_M01001,감자튀김·사이드메뉴,611631,0.0254
202105,BARFD_M01001,견과류,611631,0.0002
202105,KOREA_M01003,계란찜·계란말이,611631,0.0397
202105,CNVNC_M01002,고로케·소시지빵·피자빵,611631,0.008
202105,KOREA_M06001,고추장찌개·돼지찌개,611631,0.0325
202105,BARFD_M01002,골뱅이,611631,0.0048
202105,KOREA_M01004,곰장어 요리,611631,0.0034
202105,KOREA_M05001,곱창·막창·내장부위,611631,0.0563
202105,KOREA_M01005,공기밥·돌솥밥,611631,0.009
202105,BARFD_M01003,과일안주,611631,0.0006
202105,KOREA_M02003,국·탕,611631,0.0236
202105,KOREA_M02004,국밥,611631,0.0103
202105,KOREA_M03001,국수·칼국수·수제비,611631,0.117
202105,KOREA_M01006,굴요리,611631,0.0015
202105,FORGN_M01001,그라탕,611631,0.0018
202105,KOREA_M05002,기타동물,611631,0.0002
202105,CNVNC_M02002,기타시즈닝치킨,611631,0.0372
202105,SNACK_M01001,김밥·주먹밥,611631,0.0348
202105,KOREA_M06002,김치찌개·참치찌개,611631,0.0225
202105,SPECL_M01001,나베·전골,611631,0.0369
202105,KOREA_M01008,낙지·오징어·쭈꾸미 요리,611631,0.0867
202105,KOREA_M05003,닭갈비,611631,0.018
202105,CNVNC_M01003,닭강정,611631,0.0074
202105,KOREA_M05004,닭똥집·모래집,611631,0.0022
202105,KOREA_M05005,닭발,611631,0.0143
202105,KOREA_M05006,닭볶음탕,611631,0.0147
202105,SPECL_M01002,덮밥,611631,0.0334
202105,CNVNC_M01004,도넛·꽈배기,611631,0.0186
202105,SPECL_M01003,도시락,611631,0.0031
202105,SPECL_M01004,돈가스,611631,0.0544
202105,FORGN_M01003,돈부리,611631,0.0161
202105,FORGN_M01004,동남아음식,611631,0.0053
202105,KOREA_M05007,돼지갈비·주물럭·양념고기,611631,0.0243
202105,KOREA_M05008,돼지고기 구이,611631,0.112
202105,KOREA_M06003,된장찌개·청국장,611631,0.0526
202105,SPECL_M01005,두부요리,611631,0.0193
202105,CNVNC_M01005,떡·모찌,611631,0.0634
202105,SNACK_M01002,떡볶이,611631,0.0627
202105,DRINK_M01001,라떼류음료,611631,0.0893
202105,DRINK_M01002,라떼류커피,611631,0.0613
202105,SNACK_M01003,라면,611631,0.0632
202105,FORGN_M01006,리소토·필라프,611631,0.0255
202105,FORGN_M01007,마라탕,611631,0.0174
202105,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,611631,0.0716
202105,ALCHL_M01003,막걸리,611631,0.0261
202105,CNVNC_M01007,만두,611631,0.0547
202105,KOREA_M02005,매운탕·해물탕,611631,0.0239
202105,ALCHL_M01004,맥주,611631,0.0106
202105,CNVNC_M01008,머핀·카스텔라,611631,0.008
202105,FORGN_M01008,멕시칸음식,611631,0.0015
202105,SPECL_M01006,면류,611631,0.0026
202105,KOREA_M03002,물냉면,611631,0.0294
202105,KOREA_M01009,민물고기 요리,611631,0.003
202105,KOREA_M01010,민물장어 요리,611631,0.0044
202105,SPECL_M01007,바닷가재·게요리,611631,0.0234
202105,CNVNC_M02003,반반치킨,611631,0.0016
202105,KOREA_M04001,백반,611631,0.0116
202105,KOREA_M05009,백숙·토종닭,611631,0.0054
202105,SPECL_M01010,버섯요리,611631,0.0016
202105,BARFD_M01004,번데기,611631,0.0022
202105,CNVNC_M01009,베이글·식사용빵,611631,0.0066
202105,CNVNC_M02004,베이크류치킨,611631,0.0016
202105,KOREA_M05010,보쌈,611631,0.0172
202105,KOREA_M01011,복어요리,611631,0.0019
202105,SPECL_M01011,볶음밥,611631,0.0862
202105,KOREA_M06004,부대찌개,611631,0.009
202105,KOREA_M05011,불닭,611631,0.0075
202105,BUFFT_M01001,뷔페·식권,611631,0.0118
202105,KOREA_M03003,비빔냉면,611631,0.0235
202105,KOREA_M01012,비빔밥,611631,0.033
202105,CNVNC_M01010,빙수,611631,0.0124
202105,FORGN_M01009,사시미,611631,0.0148
202105,KOREA_M02006,사철탕·보신탕,611631,0.0003
202105,ALCHL_M01005,사케,611631,0.0127
202105,KOREA_M05012,삼계탕,611631,0.0081
202105,KOREA_M01013,새우구이,611631,0.0197
202105,CNVNC_M01011,샌드위치,611631,0.0324
202105,FORGN_M01010,샐러드,611631,0.1158
202105,KOREA_M01014,생선구이,611631,0.018
202105,KOREA_M06005,생선찌개,611631,0.0008
202105,KOREA_M01015,생선찜·해물찜,611631,0.005
202105,SPECL_M01012,샤브샤브,611631,0.0166
202105,KOREA_M02007,설렁탕·곰탕,611631,0.0142
202105,KOREA_M05013,소고기구이,611631,0.0668
202105,FORGN_M01011,소바,611631,0.0146
202105,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,611631,0.1204
202105,BARFD_M01005,소시지,611631,0.0105
202105,KOREA_M05014,수육,611631,0.021
202105,SNACK_M01004,순대,611631,0.0231
202105,KOREA_M02008,순대국,611631,0.0073
202105,KOREA_M06006,순두부찌개,611631,0.0098
202105,DRINK_M01004,쉐이크·스무디·요거트,611631,0.0113
202105,FORGN_M01012,스시,611631,0.0682
202105,FORGN_M01013,스테이크,611631,0.0485
202105,FORGN_M01014,스튜,611631,0.003
202105,FORGN_M01015,스프,611631,0.0171
202105,CNVNC_M01013,식빵·바게트,611631,0.0133
202105,FORGN_M01016,쌀국수,611631,0.0185
202105,KOREA_M01016,쌈밥,611631,0.0079
202105,KOREA_M01017,아구·아귀요리,611631,0.0107
202105,DRINK_M01005,아메리카노,611631,0.0269
202105,CNVNC_M01014,아이스크림,611631,0.0533
202105,CNVNC_M01015,약과·한과,611631,0.0006
202105,SPECL_M01013,양고기요리,611631,0.0066
202105,CNVNC_M02005,양념치킨,611631,0.0104
202105,KOREA_M01018,어죽,611631,0.0011
202105,DRINK_M01006,에스프레소·드립커피·냉침커피,611631,0.0169
202105,FORGN_M01017,오꼬노미야끼·타코야끼,611631,0.0037
202105,KOREA_M05015,오리로스·주물럭·훈제,611631,0.0071
202105,KOREA_M05016,오리탕·오리백숙,611631,0.0062
202105,SPECL_M01014,오므라이스,611631,0.0041
202105,BARFD_M01006,오징어·먹태·노가리류,611631,0.0012
202105,KOREA_M05017,옻닭,611631,0.0006
202105,ALCHL_M01008,와인,611631,0.0054
202105,SPECL_M01015,우동,611631,0.0403
202105,KOREA_M02009,육개장,611631,0.0079
202105,KOREA_M05018,육회,611631,0.0313
202105,BARFD_M01008,은행·꼬치구이,611631,0.0054
202105,FORGN_M01018,인도음식,611631,0.0035
202105,KOREA_M01019,전·빈대떡·부침개,611631,0.037
202105,DRINK_M01008,전통차·허브차·과일차,611631,0.0021
202105,KOREA_M04002,정식,611631,0.013
202105,KOREA_M05019,제육볶음·두루치기·불고기,611631,0.0519
202105,KOREA_M01020,조개구이,611631,0.0118
202105,KOREA_M05020,족발,611631,0.0053
202105,DRINK_M01009,주스·에이드,611631,0.0017
202105,KOREA_M01021,죽,611631,0.0399
202105,FORGN_M01019,중식요리,611631,0.0328
202105,SPECL_M01016,짜장면,611631,0.0187
202105,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,611631,0.0398
202105,SNACK_M01005,쫄면,611631,0.0125
202105,KOREA_M06007,찌개,611631,0.0028
202105,CNVNC_M01017,찐빵,611631,0.0021
202105,KOREA_M05021,찜닭,611631,0.0093
202105,SPECL_M01018,참치회,611631,0.0029
202105,SPECL_M01019,채식·비건 요리,611631,0.0079
202105,KOREA_M02010,추어탕,611631,0.0045
202105,SPECL_M01020,치킨가스·생선가스·규가스,611631,0.0048
202105,SPECL_M01021,카레,611631,0.0223
202105,ALCHL_M01010,칵테일,611631,0.0045
202105,DRINK_M01010,커피,611631,0.0449
202105,CNVNC_M01018,케이크,611631,0.0758
202105,CNVNC_M01019,쿠키,611631,0.0355
202105,FORGN_M01020,타다끼,611631,0.0021
202105,BARFD_M01009,타코와사비·고노와다,611631,0.0023
202105,FORGN_M01021,탕수육·꿔바로우,611631,0.0272
202105,FORGN_M01022,터키음식,611631,0.0005
202105,CNVNC_M01020,토스트,611631,0.0141
202105,SPECL_M01022,튀김,611631,0.0955
202105,FORGN_M01023,파스타,611631,0.0798
202105,CNVNC_M02006,프라이드치킨,611631,0.0083
202105,FORGN_M01024,피자,611631,0.0359
202105,SPECL_M01023,함박스테이크,611631,0.006
202105,CNVNC_M01021,핫도그,611631,0.0094
202105,KOREA_M01022,해산물요리,611631,0.0471
202105,KOREA_M02011,해장국,611631,0.0177
202105,CNVNC_M01022,햄버거,611631,0.0132
202105,KOREA_M01023,홍어 요리,611631,0.0034
202105,DRINK_M01012,홍차·녹차·밀크티,611631,0.0202
202105,KOREA_M01024,황태 요리,611631,0.0098
202105,KOREA_M01025,회,611631,0.0419
202105,KOREA_M05022,흑염소,611631,0.001
202106,CNVNC_M02001,간장·마늘치킨,575619,0.0078
202106,KOREA_M01001,간장·양념게장,575619,0.0223
202106,KOREA_M01002,갈비찜·뼈찜,575619,0.0076
202106,KOREA_M02001,갈비탕,575619,0.0121
202106,KOREA_M02002,감자탕,575619,0.009
202106,CNVNC_M01001,감자튀김·사이드메뉴,575619,0.0271
202106,BARFD_M01001,견과류,575619,0.0001
202106,KOREA_M01003,계란찜·계란말이,575619,0.0418
202106,CNVNC_M01002,고로케·소시지빵·피자빵,575619,0.0088
202106,KOREA_M06001,고추장찌개·돼지찌개,575619,0.0339
202106,BARFD_M01002,골뱅이,575619,0.005
202106,KOREA_M01004,곰장어 요리,575619,0.0036
202106,KOREA_M05001,곱창·막창·내장부위,575619,0.0603
202106,KOREA_M01005,공기밥·돌솥밥,575619,0.0091
202106,BARFD_M01003,과일안주,575619,0.0009
202106,KOREA_M02003,국·탕,575619,0.0243
202106,KOREA_M02004,국밥,575619,0.0107
202106,KOREA_M03001,국수·칼국수·수제비,575619,0.1167
202106,KOREA_M01006,굴요리,575619,0.0013
202106,FORGN_M01001,그라탕,575619,0.0018
202106,KOREA_M05002,기타동물,575619,0.0003
202106,CNVNC_M02002,기타시즈닝치킨,575619,0.038
202106,SNACK_M01001,김밥·주먹밥,575619,0.0349
202106,KOREA_M06002,김치찌개·참치찌개,575619,0.0233
202106,SPECL_M01001,나베·전골,575619,0.0364
202106,KOREA_M01008,낙지·오징어·쭈꾸미 요리,575619,0.0875
202106,KOREA_M05003,닭갈비,575619,0.0175
202106,CNVNC_M01003,닭강정,575619,0.0075
202106,KOREA_M05004,닭똥집·모래집,575619,0.0024
202106,KOREA_M05005,닭발,575619,0.0152
202106,KOREA_M05006,닭볶음탕,575619,0.0152
202106,SPECL_M01002,덮밥,575619,0.035
202106,CNVNC_M01004,도넛·꽈배기,575619,0.0187
202106,SPECL_M01003,도시락,575619,0.0034
202106,SPECL_M01004,돈가스,575619,0.0562
202106,FORGN_M01003,돈부리,575619,0.016
202106,FORGN_M01004,동남아음식,575619,0.0067
202106,KOREA_M05007,돼지갈비·주물럭·양념고기,575619,0.0262
202106,KOREA_M05008,돼지고기 구이,575619,0.1255
202106,KOREA_M06003,된장찌개·청국장,575619,0.0555
202106,SPECL_M01005,두부요리,575619,0.0216
202106,CNVNC_M01005,떡·모찌,575619,0.0648
202106,SNACK_M01002,떡볶이,575619,0.0613
202106,DRINK_M01001,라떼류음료,575619,0.0644
202106,DRINK_M01002,라떼류커피,575619,0.057
202106,SNACK_M01003,라면,575619,0.0704
202106,FORGN_M01006,리소토·필라프,575619,0.0254
202106,FORGN_M01007,마라탕,575619,0.0179
202106,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,575619,0.0694
202106,ALCHL_M01003,막걸리,575619,0.0259
202106,CNVNC_M01007,만두,575619,0.0552
202106,KOREA_M02005,매운탕·해물탕,575619,0.0229
202106,ALCHL_M01004,맥주,575619,0.0114
202106,CNVNC_M01008,머핀·카스텔라,575619,0.0079
202106,FORGN_M01008,멕시칸음식,575619,0.0018
202106,SPECL_M01006,면류,575619,0.0024
202106,KOREA_M03002,물냉면,575619,0.0351
202106,KOREA_M01009,민물고기 요리,575619,0.003
202106,KOREA_M01010,민물장어 요리,575619,0.0049
202106,SPECL_M01007,바닷가재·게요리,575619,0.024
202106,CNVNC_M02003,반반치킨,575619,0.0016
202106,KOREA_M04001,백반,575619,0.0125
202106,KOREA_M05009,백숙·토종닭,575619,0.0066
202106,SPECL_M01010,버섯요리,575619,0.0016
202106,BARFD_M01004,번데기,575619,0.0025
202106,CNVNC_M01009,베이글·식사용빵,575619,0.0063
202106,CNVNC_M02004,베이크류치킨,575619,0.0014
202106,KOREA_M05010,보쌈,575619,0.0179
202106,KOREA_M01011,복어요리,575619,0.0018
202106,SPECL_M01011,볶음밥,575619,0.0786
202106,KOREA_M06004,부대찌개,575619,0.009
202106,KOREA_M05011,불닭,575619,0.0073
202106,BUFFT_M01001,뷔페·식권,575619,0.0123
202106,KOREA_M03003,비빔냉면,575619,0.0278
202106,KOREA_M01012,비빔밥,575619,0.0326
202106,CNVNC_M01010,빙수,575619,0.0194
202106,FORGN_M01009,사시미,575619,0.0162
202106,KOREA_M02006,사철탕·보신탕,575619,0.0003
202106,ALCHL_M01005,사케,575619,0.0122
202106,KOREA_M05012,삼계탕,575619,0.0099
202106,KOREA_M01013,새우구이,575619,0.0222
202106,CNVNC_M01011,샌드위치,575619,0.0336
202106,FORGN_M01010,샐러드,575619,0.1067
202106,KOREA_M01014,생선구이,575619,0.0194
202106,KOREA_M06005,생선찌개,575619,0.0008
202106,KOREA_M01015,생선찜·해물찜,575619,0.005
202106,SPECL_M01012,샤브샤브,575619,0.0162
202106,KOREA_M02007,설렁탕·곰탕,575619,0.0149
202106,KOREA_M05013,소고기구이,575619,0.0748
202106,FORGN_M01011,소바,575619,0.0166
202106,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,575619,0.1117
202106,BARFD_M01005,소시지,575619,0.0112
202106,KOREA_M05014,수육,575619,0.0224
202106,SNACK_M01004,순대,575619,0.0233
202106,KOREA_M02008,순대국,575619,0.008
202106,KOREA_M06006,순두부찌개,575619,0.01
202106,DRINK_M01004,쉐이크·스무디·요거트,575619,0.0085
202106,FORGN_M01012,스시,575619,0.0564
202106,FORGN_M01013,스테이크,575619,0.0476
202106,FORGN_M01014,스튜,575619,0.0029
202106,FORGN_M01015,스프,575619,0.0159
202106,CNVNC_M01013,식빵·바게트,575619,0.0134
202106,FORGN_M01016,쌀국수,575619,0.0192
202106,KOREA_M01016,쌈밥,575619,0.0084
202106,KOREA_M01017,아구·아귀요리,575619,0.0107
202106,DRINK_M01005,아메리카노,575619,0.0194
202106,CNVNC_M01014,아이스크림,575619,0.049
202106,CNVNC_M01015,약과·한과,575619,0.0007
202106,SPECL_M01013,양고기요리,575619,0.0069
202106,CNVNC_M02005,양념치킨,575619,0.0115
202106,KOREA_M01018,어죽,575619,0.0011
202106,DRINK_M01006,에스프레소·드립커피·냉침커피,575619,0.0162
202106,FORGN_M01017,오꼬노미야끼·타코야끼,575619,0.0037
202106,KOREA_M05015,오리로스·주물럭·훈제,575619,0.0073
202106,KOREA_M05016,오리탕·오리백숙,575619,0.0067
202106,SPECL_M01014,오므라이스,575619,0.0042
202106,BARFD_M01006,오징어·먹태·노가리류,575619,0.0014
202106,KOREA_M05017,옻닭,575619,0.0008
202106,ALCHL_M01008,와인,575619,0.0054
202106,SPECL_M01015,우동,575619,0.0425
202106,KOREA_M02009,육개장,575619,0.0081
202106,KOREA_M05018,육회,575619,0.0316
202106,BARFD_M01008,은행·꼬치구이,575619,0.006
202106,FORGN_M01018,인도음식,575619,0.0033
202106,KOREA_M01019,전·빈대떡·부침개,575619,0.035
202106,DRINK_M01008,전통차·허브차·과일차,575619,0.0019
202106,KOREA_M04002,정식,575619,0.012
202106,KOREA_M05019,제육볶음·두루치기·불고기,575619,0.054
202106,KOREA_M01020,조개구이,575619,0.0119
202106,KOREA_M05020,족발,575619,0.0058
202106,DRINK_M01009,주스·에이드,575619,0.002
202106,KOREA_M01021,죽,575619,0.0389
202106,FORGN_M01019,중식요리,575619,0.0319
202106,SPECL_M01016,짜장면,575619,0.0177
202106,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,575619,0.038
202106,SNACK_M01005,쫄면,575619,0.0126
202106,KOREA_M06007,찌개,575619,0.0028
202106,CNVNC_M01017,찐빵,575619,0.0021
202106,KOREA_M05021,찜닭,575619,0.0091
202106,SPECL_M01018,참치회,575619,0.0031
202106,SPECL_M01019,채식·비건 요리,575619,0.0081
202106,KOREA_M02010,추어탕,575619,0.0043
202106,SPECL_M01020,치킨가스·생선가스·규가스,575619,0.0048
202106,SPECL_M01021,카레,575619,0.022
202106,ALCHL_M01010,칵테일,575619,0.0047
202106,DRINK_M01010,커피,575619,0.031
202106,CNVNC_M01018,케이크,575619,0.0538
202106,CNVNC_M01019,쿠키,575619,0.0301
202106,FORGN_M01020,타다끼,575619,0.002
202106,BARFD_M01009,타코와사비·고노와다,575619,0.0026
202106,FORGN_M01021,탕수육·꿔바로우,575619,0.0253
202106,FORGN_M01022,터키음식,575619,0.0006
202106,CNVNC_M01020,토스트,575619,0.0126
202106,SPECL_M01022,튀김,575619,0.0804
202106,FORGN_M01023,파스타,575619,0.0696
202106,CNVNC_M02006,프라이드치킨,575619,0.0088
202106,FORGN_M01024,피자,575619,0.0345
202106,SPECL_M01023,함박스테이크,575619,0.0057
202106,CNVNC_M01021,핫도그,575619,0.0081
202106,KOREA_M01022,해산물요리,575619,0.0496
202106,KOREA_M02011,해장국,575619,0.0176
202106,CNVNC_M01022,햄버거,575619,0.0144
202106,KOREA_M01023,홍어 요리,575619,0.0035
202106,DRINK_M01012,홍차·녹차·밀크티,575619,0.0187
202106,KOREA_M01024,황태 요리,575619,0.0106
202106,KOREA_M01025,회,575619,0.0456
202106,KOREA_M05022,흑염소,575619,0.001
202107,CNVNC_M02001,간장·마늘치킨,570270,0.0088
202107,KOREA_M01001,간장·양념게장,570270,0.0221
202107,KOREA_M01002,갈비찜·뼈찜,570270,0.0078
202107,KOREA_M02001,갈비탕,570270,0.0123
202107,KOREA_M02002,감자탕,570270,0.0089
202107,CNVNC_M01001,감자튀김·사이드메뉴,570270,0.0276
202107,BARFD_M01001,견과류,570270,0.0002
202107,KOREA_M01003,계란찜·계란말이,570270,0.0396
202107,CNVNC_M01002,고로케·소시지빵·피자빵,570270,0.0085
202107,KOREA_M06001,고추장찌개·돼지찌개,570270,0.0335
202107,BARFD_M01002,골뱅이,570270,0.0051
202107,KOREA_M01004,곰장어 요리,570270,0.0034
202107,KOREA_M05001,곱창·막창·내장부위,570270,0.0576
202107,KOREA_M01005,공기밥·돌솥밥,570270,0.0091
202107,BARFD_M01003,과일안주,570270,0.0014
202107,KOREA_M02003,국·탕,570270,0.0247
202107,KOREA_M02004,국밥,570270,0.0107
202107,KOREA_M03001,국수·칼국수·수제비,570270,0.116
202107,KOREA_M01006,굴요리,570270,0.0011
202107,FORGN_M01001,그라탕,570270,0.0016
202107,KOREA_M05002,기타동물,570270,0.0003
202107,CNVNC_M02002,기타시즈닝치킨,570270,0.0433
202107,SNACK_M01001,김밥·주먹밥,570270,0.0355
202107,KOREA_M06002,김치찌개·참치찌개,570270,0.0224
202107,SPECL_M01001,나베·전골,570270,0.0364
202107,KOREA_M01008,낙지·오징어·쭈꾸미 요리,570270,0.0914
202107,KOREA_M05003,닭갈비,570270,0.0174
202107,CNVNC_M01003,닭강정,570270,0.008
202107,KOREA_M05004,닭똥집·모래집,570270,0.0024
202107,KOREA_M05005,닭발,570270,0.0155
202107,KOREA_M05006,닭볶음탕,570270,0.0167
202107,SPECL_M01002,덮밥,570270,0.0352
202107,CNVNC_M01004,도넛·꽈배기,570270,0.019
202107,SPECL_M01003,도시락,570270,0.0035
202107,SPECL_M01004,돈가스,570270,0.0555
202107,FORGN_M01003,돈부리,570270,0.0159
202107,FORGN_M01004,동남아음식,570270,0.0082
202107,KOREA_M05007,돼지갈비·주물럭·양념고기,570270,0.0251
202107,KOREA_M05008,돼지고기 구이,570270,0.1237
202107,KOREA_M06003,된장찌개·청국장,570270,0.0535
202107,SPECL_M01005,두부요리,570270,0.0209
202107,CNVNC_M01005,떡·모찌,570270,0.0646
202107,SNACK_M01002,떡볶이,570270,0.0617
202107,DRINK_M01001,라떼류음료,570270,0.098
202107,DRINK_M01002,라떼류커피,570270,0.0638
202107,SNACK_M01003,라면,570270,0.0715
202107,FORGN_M01006,리소토·필라프,570270,0.024
202107,FORGN_M01007,마라탕,570270,0.0175
202107,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,570270,0.0663
202107,ALCHL_M01003,막걸리,570270,0.026
202107,CNVNC_M01007,만두,570270,0.0561
202107,KOREA_M02005,매운탕·해물탕,570270,0.0229
202107,ALCHL_M01004,맥주,570270,0.0125
202107,CNVNC_M01008,머핀·카스텔라,570270,0.0076
202107,FORGN_M01008,멕시칸음식,570270,0.0017
202107,SPECL_M01006,면류,570270,0.0024
202107,KOREA_M03002,물냉면,570270,0.0371
202107,KOREA_M01009,민물고기 요리,570270,0.0029
202107,KOREA_M01010,민물장어 요리,570270,0.0049
202107,SPECL_M01007,바닷가재·게요리,570270,0.0216
202107,CNVNC_M02003,반반치킨,570270,0.0018
202107,KOREA_M04001,백반,570270,0.0126
202107,KOREA_M05009,백숙·토종닭,570270,0.0083
202107,SPECL_M01010,버섯요리,570270,0.0016
202107,BARFD_M01004,번데기,570270,0.0025
202107,CNVNC_M01009,베이글·식사용빵,570270,0.0062
202107,CNVNC_M02004,베이크류치킨,570270,0.0017
202107,KOREA_M05010,보쌈,570270,0.0184
202107,KOREA_M01011,복어요리,570270,0.0019
202107,SPECL_M01011,볶음밥,570270,0.0851
202107,KOREA_M06004,부대찌개,570270,0.0085
202107,KOREA_M05011,불닭,570270,0.0081
202107,BUFFT_M01001,뷔페·식권,570270,0.0113
202107,KOREA_M03003,비빔냉면,570270,0.0282
202107,KOREA_M01012,비빔밥,570270,0.0355
202107,CNVNC_M01010,빙수,570270,0.0274
202107,FORGN_M01009,사시미,570270,0.016
202107,KOREA_M02006,사철탕·보신탕,570270,0.0005
202107,ALCHL_M01005,사케,570270,0.0126
202107,KOREA_M05012,삼계탕,570270,0.0212
202107,KOREA_M01013,새우구이,570270,0.0227
202107,CNVNC_M01011,샌드위치,570270,0.0344
202107,FORGN_M01010,샐러드,570270,0.1305
202107,KOREA_M01014,생선구이,570270,0.0206
202107,KOREA_M06005,생선찌개,570270,0.0007
202107,KOREA_M01015,생선찜·해물찜,570270,0.0046
202107,SPECL_M01012,샤브샤브,570270,0.0159
202107,KOREA_M02007,설렁탕·곰탕,570270,0.0148
202107,KOREA_M05013,소고기구이,570270,0.0728
202107,FORGN_M01011,소바,570270,0.0189
202107,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,570270,0.1257
202107,BARFD_M01005,소시지,570270,0.0112
202107,KOREA_M05014,수육,570270,0.0237
202107,SNACK_M01004,순대,570270,0.0243
202107,KOREA_M02008,순대국,570270,0.0073
202107,KOREA_M06006,순두부찌개,570270,0.0104
202107,DRINK_M01004,쉐이크·스무디·요거트,570270,0.0156
202107,FORGN_M01012,스시,570270,0.0689
202107,FORGN_M01013,스테이크,570270,0.0521
202107,FORGN_M01014,스튜,570270,0.0029
202107,FORGN_M01015,스프,570270,0.0175
202107,CNVNC_M01013,식빵·바게트,570270,0.0136
202107,FORGN_M01016,쌀국수,570270,0.0193
202107,KOREA_M01016,쌈밥,570270,0.0082
202107,KOREA_M01017,아구·아귀요리,570270,0.0106
202107,DRINK_M01005,아메리카노,570270,0.0314
202107,CNVNC_M01014,아이스크림,570270,0.0612
202107,CNVNC_M01015,약과·한과,570270,0.0007
202107,SPECL_M01013,양고기요리,570270,0.0063
202107,CNVNC_M02005,양념치킨,570270,0.0133
202107,KOREA_M01018,어죽,570270,0.0011
202107,DRINK_M01006,에스프레소·드립커피·냉침커피,570270,0.0166
