food_name,period,ratio
고추조림,2024-01-01,1.17372
고추조림,2024-02-01,1.09867
고추조림,2024-03-01,1.14453
고추조림,2024-04-01,1.24043
고추조림,2024-05-01,1.80123
고추조림,2024-06-01,2.48712
고추조림,2024-07-01,4.84916
고추조림,2024-08-01,4.70114
고추조림,2024-09-01,6.24179
고추조림,2024-10-01,8.06179
고추조림,2024-11-01,3.0917
고추조림,2024-12-01,1.30297
동태조림,2024-01-01,4.70556
동태조림,2024-02-01,3.55577
동태조림,2024-03-01,3.25582
동태조림,2024-04-01,2.20857
동태조림,2024-05-01,2.12654
동태조림,2024-06-01,1.71507
동태조림,2024-07-01,1.7343
동태조림,2024-08-01,1.97656
동태조림,2024-09-01,1.7202
동태조림,2024-10-01,2.4957
동태조림,2024-11-01,3.47373
동태조림,2024-12-01,5.34263
북어조림,2024-01-01,1.05237
북어조림,2024-02-01,2.27266
북어조림,2024-03-01,3.31991
북어조림,2024-04-01,2.91742
북어조림,2024-05-01,2.75847
북어조림,2024-06-01,2.54954
북어조림,2024-07-01,2.80847
북어조림,2024-08-01,2.81103
북어조림,2024-09-01,4.63506
북어조림,2024-10-01,3.35196
북어조림,2024-11-01,2.63798
북어조림,2024-12-01,2.46622
연근조림,2024-01-01,75.34545
연근조림,2024-02-01,51.56254
연근조림,2024-03-01,49.80131
연근조림,2024-04-01,36.78442
연근조림,2024-05-01,29.12041
연근조림,2024-06-01,18.55436
연근조림,2024-07-01,14.45253
연근조림,2024-08-01,32.48263
연근조림,2024-09-01,50.2961
연근조림,2024-10-01,55.12984
연근조림,2024-11-01,100.0
연근조림,2024-12-01,88.06752
조기조림,2024-01-01,16.6052
조기조림,2024-02-01,15.24254
조기조림,2024-03-01,12.9025
조기조림,2024-04-01,10.27762
조기조림,2024-05-01,9.79342
조기조림,2024-06-01,9.54608
조기조림,2024-07-01,9.672
조기조림,2024-08-01,9.89686
조기조림,2024-09-01,12.33435
조기조림,2024-10-01,11.38544
조기조림,2024-11-01,11.22953
조기조림,2024-12-01,12.01205
고구마맛탕,2024-01-01,58.7021
고구마맛탕,2024-02-01,32.46836
고구마맛탕,2024-03-01,35.62541
고구마맛탕,2024-04-01,26.75541
고구마맛탕,2024-05-01,19.77723
고구마맛탕,2024-06-01,16.01157
고구마맛탕,2024-07-01,14.98021
고구마맛탕,2024-08-01,21.16088
고구마맛탕,2024-09-01,44.80272
고구마맛탕,2024-10-01,100.0
고구마맛탕,2024-11-01,71.88942
고구마맛탕,2024-12-01,52.39551
고구마튀김,2024-01-01,14.75526
고구마튀김,2024-02-01,17.25619
고구마튀김,2024-03-01,9.98886
고구마튀김,2024-04-01,9.98462
고구마튀김,2024-05-01,5.99034
고구마튀김,2024-06-01,4.68685
고구마튀김,2024-07-01,5.21291
고구마튀김,2024-08-01,6.11762
고구마튀김,2024-09-01,18.76226
고구마튀김,2024-10-01,28.58461
고구마튀김,2024-11-01,19.98939
고구마튀김,2024-12-01,12.97767
고추튀김,2024-01-01,5.04215
고추튀김,2024-02-01,5.44413
고추튀김,2024-03-01,3.70048
고추튀김,2024-04-01,3.37487
고추튀김,2024-05-01,4.59776
고추튀김,2024-06-01,7.45717
고추튀김,2024-07-01,8.82112
고추튀김,2024-08-01,6.35838
고추튀김,2024-09-01,8.02672
고추튀김,2024-10-01,6.26504
고추튀김,2024-11-01,4.25412
고추튀김,2024-12-01,3.37275
만두탕수,2024-01-01,0.96728
만두탕수,2024-02-01,0.65652
만두탕수,2024-03-01,0.74985
만두탕수,2024-04-01,0.76682
만두탕수,2024-05-01,0.84849
만두탕수,2024-06-01,0.84318
만두탕수,2024-07-01,0.87288
만두탕수,2024-08-01,0.90894
만두탕수,2024-09-01,0.72439
만두탕수,2024-10-01,0.92485
만두탕수,2024-11-01,0.78061
만두탕수,2024-12-01,0.67136
미역줄기볶음,2024-01-01,100.0
미역줄기볶음,2024-02-01,68.03415
미역줄기볶음,2024-03-01,88.72567
미역줄기볶음,2024-04-01,68.57082
미역줄기볶음,2024-05-01,64.15654
미역줄기볶음,2024-06-01,58.48968
미역줄기볶음,2024-07-01,66.33504
미역줄기볶음,2024-08-01,82.64092
미역줄기볶음,2024-09-01,78.10256
미역줄기볶음,2024-10-01,90.02704
미역줄기볶음,2024-11-01,86.29898
미역줄기볶음,2024-12-01,88.95476
소시지볶음,2024-01-01,100.0
소시지볶음,2024-02-01,76.88172
소시지볶음,2024-03-01,84.33179
소시지볶음,2024-04-01,74.30875
소시지볶음,2024-05-01,73.77112
소시지볶음,2024-06-01,74.96159
소시지볶음,2024-07-01,81.79723
소시지볶음,2024-08-01,89.47772
소시지볶음,2024-09-01,74.53917
소시지볶음,2024-10-01,82.48847
소시지볶음,2024-11-01,86.21351
소시지볶음,2024-12-01,73.19508
순대볶음,2024-01-01,24.66432
순대볶음,2024-02-01,18.38439
순대볶음,2024-03-01,22.46994
순대볶음,2024-04-01,20.31848
순대볶음,2024-05-01,18.31807
순대볶음,2024-06-01,17.59237
순대볶음,2024-07-01,18.15253
순대볶음,2024-08-01,15.61313
순대볶음,2024-09-01,13.33515
순대볶음,2024-10-01,13.49734
순대볶음,2024-11-01,11.11625
순대볶음,2024-12-01,11.33251
오징어볶음,2024-01-01,100.0
오징어볶음,2024-02-01,70.88003
오징어볶음,2024-03-01,90.44996
오징어볶음,2024-04-01,77.51835
오징어볶음,2024-05-01,73.64683
오징어볶음,2024-06-01,78.89116
오징어볶음,2024-07-01,87.54326
오징어볶음,2024-08-01,88.76781
오징어볶음,2024-09-01,72.93339
오징어볶음,2024-10-01,75.73642
오징어볶음,2024-11-01,64.48306
오징어볶음,2024-12-01,56.72164
오징어채볶음,2024-01-01,100.0
오징어채볶음,2024-02-01,84.28222
오징어채볶음,2024-03-01,94.26596
오징어채볶음,2024-04-01,74.40306
오징어채볶음,2024-05-01,70.46708
오징어채볶음,2024-06-01,61.98803
오징어채볶음,2024-07-01,65.83396
오징어채볶음,2024-08-01,68.87236
오징어채볶음,2024-09-01,67.8673
오징어채볶음,2024-10-01,65.1281
오징어채볶음,2024-11-01,51.55115
오징어채볶음,2024-12-01,50.99633
잔멸치볶음,2024-01-01,67.64073
잔멸치볶음,2024-02-01,54.06669
잔멸치볶음,2024-03-01,62.56898
잔멸치볶음,2024-04-01,42.20647
잔멸치볶음,2024-05-01,47.37988
잔멸치볶음,2024-06-01,38.18334
잔멸치볶음,2024-07-01,27.1568
잔멸치볶음,2024-08-01,29.24533
잔멸치볶음,2024-09-01,31.63887
잔멸치볶음,2024-10-01,34.11375
잔멸치볶음,2024-11-01,56.19299
잔멸치볶음,2024-12-01,55.02527
주꾸미볶음,2024-01-01,12.24946
주꾸미볶음,2024-02-01,12.34056
주꾸미볶음,2024-03-01,32.90127
주꾸미볶음,2024-04-01,32.94889
주꾸미볶음,2024-05-01,19.64966
주꾸미볶음,2024-06-01,12.48343
주꾸미볶음,2024-07-01,11.87261
주꾸미볶음,2024-08-01,11.88711
주꾸미볶음,2024-09-01,17.48177
주꾸미볶음,2024-10-01,19.9561
주꾸미볶음,2024-11-01,16.23944
주꾸미볶음,2024-12-01,13.175
느타리버섯볶음,2024-01-01,97.83418
느타리버섯볶음,2024-02-01,80.6485
느타리버섯볶음,2024-03-01,100.0
느타리버섯볶음,2024-04-01,86.24523
느타리버섯볶음,2024-05-01,79.70225
느타리버섯볶음,2024-06-01,73.22345
느타리버섯볶음,2024-07-01,71.09491
느타리버섯볶음,2024-08-01,78.03958
느타리버섯볶음,2024-09-01,74.62315
느타리버섯볶음,2024-10-01,96.99975
느타리버섯볶음,2024-11-01,77.05192
느타리버섯볶음,2024-12-01,75.35406
닭모래집볶음,2024-01-01,2.33352
닭모래집볶음,2024-02-01,1.69993
닭모래집볶음,2024-03-01,2.36044
닭모래집볶음,2024-04-01,1.7579
닭모래집볶음,2024-05-01,1.76826
닭모래집볶음,2024-06-01,1.878
닭모래집볶음,2024-07-01,1.9339
닭모래집볶음,2024-08-01,1.84901
닭모래집볶음,2024-09-01,1.44939
닭모래집볶음,2024-10-01,1.71649
닭모래집볶음,2024-11-01,1.4556
닭모래집볶음,2024-12-01,1.70821
돼지고기볶음,2024-01-01,9.90964
돼지고기볶음,2024-02-01,7.16697
돼지고기볶음,2024-03-01,8.71033
돼지고기볶음,2024-04-01,8.51419
돼지고기볶음,2024-05-01,8.08977
돼지고기볶음,2024-06-01,7.8454
돼지고기볶음,2024-07-01,7.89042
돼지고기볶음,2024-08-01,8.15729
돼지고기볶음,2024-09-01,7.09301
돼지고기볶음,2024-10-01,8.04475
돼지고기볶음,2024-11-01,7.39847
돼지고기볶음,2024-12-01,7.43384
두부김치,2024-01-01,100.0
두부김치,2024-02-01,82.54718
두부김치,2024-03-01,93.11919
두부김치,2024-04-01,94.81688
두부김치,2024-05-01,88.9907
두부김치,2024-06-01,80.15497
두부김치,2024-07-01,79.92347
두부김치,2024-08-01,76.42841
두부김치,2024-09-01,73.7854
두부김치,2024-10-01,77.70811
두부김치,2024-11-01,68.03318
두부김치,2024-12-01,67.42226
머위나물볶음,2024-01-01,0.34752
머위나물볶음,2024-02-01,5.99478
머위나물볶음,2024-03-01,8.86185
머위나물볶음,2024-04-01,25.8688
머위나물볶음,2024-05-01,100.0
머위나물볶음,2024-06-01,46.00347
머위나물볶음,2024-07-01,14.85664
머위나물볶음,2024-08-01,7.42832
머위나물볶음,2024-09-01,3.90964
머위나물볶음,2024-10-01,1.54213
머위나물볶음,2024-11-01,2.0417
머위나물볶음,2024-12-01,0.7602
소고기산적,2024-01-01,25.48997
소고기산적,2024-02-01,86.14326
소고기산적,2024-03-01,17.34097
소고기산적,2024-04-01,15.56446
소고기산적,2024-05-01,13.67335
소고기산적,2024-06-01,12.4126
소고기산적,2024-07-01,12.59598
소고기산적,2024-08-01,19.59885
소고기산적,2024-09-01,100.0
소고기산적,2024-10-01,16.34383
소고기산적,2024-11-01,13.30659
소고기산적,2024-12-01,13.15759
소라산적,2024-01-01,0.25214
소라산적,2024-02-01,1.20343
소라산적,2024-04-01,0.06876
소라산적,2024-08-01,0.08022
소라산적,2024-09-01,1.52435
스크램블드에그,2024-01-01,1.52435
스크램블드에그,2024-02-01,0.80229
스크램블드에그,2024-03-01,1.48997
스크램블드에그,2024-04-01,0.58452
스크램블드에그,2024-05-01,1.26074
스크램블드에그,2024-06-01,1.21489
스크램블드에그,2024-07-01,1.7765
스크램블드에그,2024-08-01,1.67335
스크램블드에그,2024-09-01,1.45558
스크램블드에그,2024-10-01,0.95128
스크램블드에그,2024-11-01,1.43266
스크램블드에그,2024-12-01,1.47851
오징어산적,2024-01-01,2.81948
오징어산적,2024-02-01,9.43266
오징어산적,2024-03-01,1.31805
오징어산적,2024-04-01,0.55014
오징어산적,2024-05-01,0.82521
오징어산적,2024-06-01,0.63037
오징어산적,2024-07-01,0.69914
오징어산적,2024-08-01,1.6275
오징어산적,2024-09-01,9.4212
오징어산적,2024-10-01,0.99713
오징어산적,2024-11-01,1.10028
오징어산적,2024-12-01,0.96275
채소전,2024-01-01,0.43366
채소전,2024-02-01,0.5791
채소전,2024-03-01,0.47068
채소전,2024-04-01,0.37284
채소전,2024-05-01,0.32525
채소전,2024-06-01,0.40193
채소전,2024-07-01,0.56323
채소전,2024-08-01,0.58703
채소전,2024-09-01,0.42573
채소전,2024-10-01,0.51035
채소전,2024-11-01,0.59761
채소전,2024-12-01,0.29087
파전,2024-01-01,27.46383
파전,2024-02-01,35.44173
파전,2024-03-01,61.74736
파전,2024-04-01,60.74252
파전,2024-05-01,53.76946
파전,2024-06-01,44.6836
파전,2024-07-01,52.62712
파전,2024-08-01,27.2232
파전,2024-09-01,35.46288
파전,2024-10-01,46.62453
파전,2024-11-01,39.19401
파전,2024-12-01,24.27479
햄부침,2024-01-01,0.43895
햄부침,2024-02-01,0.54208
햄부침,2024-03-01,0.43895
햄부침,2024-04-01,0.28029
햄부침,2024-05-01,0.38871
햄부침,2024-06-01,0.27236
햄부침,2024-07-01,0.35169
햄부침,2024-08-01,0.39135
햄부침,2024-09-01,0.39135
햄부침,2024-10-01,0.51564
햄부침,2024-11-01,0.3226
햄부침,2024-12-01,0.32525
호박전,2024-01-01,37.63386
호박전,2024-02-01,41.88592
호박전,2024-03-01,31.0839
호박전,2024-04-01,46.26755
호박전,2024-05-01,73.17079
호박전,2024-06-01,94.48131
호박전,2024-07-01,100.0
호박전,2024-08-01,75.97905
호박전,2024-09-01,90.85067
호박전,2024-10-01,71.4943
호박전,2024-11-01,49.96694
호박전,2024-12-01,41.05032
홍합산적,2024-01-01,3.39487
홍합산적,2024-02-01,6.78975
홍합산적,2024-03-01,0.47647
홍합산적,2024-04-01,0.29779
홍합산적,2024-06-01,0.35735
홍합산적,2024-08-01,0.35735
홍합산적,2024-09-01,6.49195
홍합산적,2024-10-01,0.29779
홍합산적,2024-11-01,0.29779
화양적,2024-01-01,32.162
화양적,2024-02-01,47.05181
화양적,2024-03-01,35.13996
화양적,2024-04-01,40.61941
화양적,2024-05-01,41.09589
화양적,2024-06-01,39.30911
화양적,2024-07-01,37.76057
화양적,2024-08-01,35.67599
화양적,2024-09-01,100.0
화양적,2024-10-01,44.78856
화양적,2024-11-01,36.27159
화양적,2024-12-01,28.9458
황태구이,2024-01-01,68.41796
황태구이,2024-02-01,100.0
황태구이,2024-03-01,55.2742
황태구이,2024-04-01,40.28436
황태구이,2024-05-01,46.52674
황태구이,2024-06-01,39.4403
황태구이,2024-07-01,39.89618
황태구이,2024-08-01,44.42789
황태구이,2024-09-01,70.61611
황태구이,2024-10-01,61.04265
황태구이,2024-11-01,39.91875
황태구이,2024-12-01,35.18844
훈제오리,2024-01-01,76.98487
훈제오리,2024-02-01,66.00767
훈제오리,2024-03-01,85.51568
훈제오리,2024-04-01,91.64974
훈제오리,2024-05-01,81.11035
훈제오리,2024-06-01,74.80027
훈제오리,2024-07-01,83.85917
훈제오리,2024-08-01,77.31888
훈제오리,2024-09-01,52.94064
훈제오리,2024-10-01,59.89618
훈제오리,2024-11-01,51.74904
훈제오리,2024-12-01,50.70187
훈제오리,2024-01-01,76.98487
훈제오리,2024-02-01,66.00767
훈제오리,2024-03-01,85.51568
훈제오리,2024-04-01,91.64974
훈제오리,2024-05-01,81.11035
훈제오리,2024-06-01,74.80027
훈제오리,2024-07-01,83.85917
훈제오리,2024-08-01,77.31888
훈제오리,2024-09-01,52.94064
훈제오리,2024-10-01,59.89618
훈제오리,2024-11-01,51.74904
훈제오리,2024-12-01,50.70187
고추전,2024-01-01,4.23557
고추전,2024-02-01,14.03665
고추전,2024-03-01,2.3587
고추전,2024-04-01,3.26702
고추전,2024-05-01,3.10424
고추전,2024-06-01,3.99628
고추전,2024-07-01,7.81188
고추전,2024-08-01,6.01478
고추전,2024-09-01,20.22561
고추전,2024-10-01,5.80642
고추전,2024-11-01,3.11726
고추전,2024-12-01,2.36196
굴전,2024-01-01,90.60587
굴전,2024-02-01,58.48092
굴전,2024-03-01,17.51041
굴전,2024-04-01,4.84112
굴전,2024-05-01,2.49706
굴전,2024-06-01,1.78571
굴전,2024-07-01,1.67176
굴전,2024-08-01,1.73362
굴전,2024-09-01,4.53997
굴전,2024-10-01,28.59747
굴전,2024-11-01,88.0502
굴전,2024-12-01,100.0
깻잎전,2024-01-01,22.8936
깻잎전,2024-02-01,82.97304
깻잎전,2024-03-01,15.18101
깻잎전,2024-04-01,15.251
깻잎전,2024-05-01,15.92818
깻잎전,2024-06-01,20.81814
깻잎전,2024-07-01,26.89315
깻잎전,2024-08-01,25.58926
깻잎전,2024-09-01,94.39868
깻잎전,2024-10-01,20.91418
깻잎전,2024-11-01,15.70191
깻잎전,2024-12-01,14.32315
녹두빈대떡,2024-01-01,10.5108
녹두빈대떡,2024-02-01,38.26019
녹두빈대떡,2024-03-01,6.2329
녹두빈대떡,2024-04-01,5.01692
녹두빈대떡,2024-05-01,5.06739
녹두빈대떡,2024-06-01,3.74397
녹두빈대떡,2024-07-01,3.98163
녹두빈대떡,2024-08-01,2.9496
녹두빈대떡,2024-09-01,14.31338
녹두빈대떡,2024-10-01,5.51015
녹두빈대떡,2024-11-01,4.94856
녹두빈대떡,2024-12-01,6.02943
동태전,2024-01-01,24.4151
동태전,2024-02-01,81.81336
동태전,2024-03-01,14.93867
동태전,2024-04-01,11.17268
동태전,2024-05-01,11.09317
동태전,2024-06-01,9.56075
동태전,2024-07-01,9.99445
동태전,2024-08-01,13.83273
동태전,2024-09-01,100.0
동태전,2024-10-01,12.29308
동태전,2024-11-01,10.1342
동태전,2024-12-01,11.36785
두부부침,2024-01-01,65.35672
두부부침,2024-02-01,51.22039
두부부침,2024-03-01,56.90672
두부부침,2024-04-01,50.11204
두부부침,2024-05-01,51.36496
두부부침,2024-06-01,47.34838
두부부침,2024-07-01,48.43023
두부부침,2024-08-01,51.82516
두부부침,2024-09-01,48.8037
두부부침,2024-10-01,56.82721
두부부침,2024-11-01,51.36496
두부부침,2024-12-01,48.99645
두부전,2024-01-01,18.52396
두부전,2024-02-01,22.53331
두부전,2024-03-01,15.21335
두부전,2024-04-01,14.55798
두부전,2024-05-01,14.85916
두부전,2024-06-01,13.68816
두부전,2024-07-01,14.61099
두부전,2024-08-01,14.06886
두부전,2024-09-01,20.74548
두부전,2024-10-01,13.97971
두부전,2024-11-01,13.24723
두부전,2024-12-01,13.43035
미나리전,2024-01-01,11.0867
미나리전,2024-02-01,21.44508
미나리전,2024-03-01,73.00578
미나리전,2024-04-01,100.0
미나리전,2024-05-01,67.07514
미나리전,2024-06-01,24.25578
미나리전,2024-07-01,14.50144
미나리전,2024-08-01,9.55346
미나리전,2024-09-01,9.33381
미나리전,2024-10-01,15.22254
미나리전,2024-11-01,13.99566
미나리전,2024-12-01,13.48843
배추전,2024-01-01,67.5708
배추전,2024-02-01,45.2341
배추전,2024-03-01,33.10982
배추전,2024-04-01,14.86271
배추전,2024-05-01,14.68497
배추전,2024-06-01,14.55057
배추전,2024-07-01,15.03612
배추전,2024-08-01,10.82369
배추전,2024-09-01,11.98699
배추전,2024-10-01,13.16329
배추전,2024-11-01,55.74277
배추전,2024-12-01,77.35549
버섯전,2024-01-01,8.6026
버섯전,2024-02-01,18.85115
버섯전,2024-03-01,6.30635
버섯전,2024-04-01,6.41763
버섯전,2024-05-01,5.98699
버섯전,2024-06-01,5.31502
버섯전,2024-07-01,5.52601
버섯전,2024-08-01,6.24566
버섯전,2024-09-01,20.50867
버섯전,2024-10-01,6.36994
버섯전,2024-11-01,5.27456
버섯전,2024-12-01,5.39595
새우전,2024-01-01,21.19653
새우전,2024-02-01,64.4552
새우전,2024-03-01,12.37427
새우전,2024-04-01,11.1763
새우전,2024-05-01,10.66618
새우전,2024-06-01,10.32658
새우전,2024-07-01,10.59537
새우전,2024-08-01,15.13005
새우전,2024-09-01,78.47543
새우전,2024-10-01,13.61127
새우전,2024-11-01,9.84537
새우전,2024-12-01,10.07803
마늘장아찌,2024-01-01,10.34719
마늘장아찌,2024-02-01,11.29668
마늘장아찌,2024-03-01,15.79248
마늘장아찌,2024-04-01,16.24149
마늘장아찌,2024-05-01,38.70331
마늘장아찌,2024-06-01,64.73145
마늘장아찌,2024-07-01,42.48984
마늘장아찌,2024-08-01,28.62494
마늘장아찌,2024-09-01,19.37596
마늘장아찌,2024-10-01,15.68094
마늘장아찌,2024-11-01,11.47686
마늘장아찌,2024-12-01,8.71989
소불고기,2024-01-01,98.70159
소불고기,2024-02-01,100.0
소불고기,2024-03-01,86.19516
소불고기,2024-04-01,80.27226
소불고기,2024-05-01,78.48195
소불고기,2024-06-01,76.96619
소불고기,2024-07-01,82.36572
소불고기,2024-08-01,89.02076
소불고기,2024-09-01,91.73482
소불고기,2024-10-01,71.07189
소불고기,2024-11-01,72.85934
소불고기,2024-12-01,66.87353
연어구이,2024-01-01,94.77656
연어구이,2024-02-01,79.21088
연어구이,2024-03-01,100.0
연어구이,2024-04-01,84.61366
연어구이,2024-05-01,77.74622
연어구이,2024-06-01,80.85487
연어구이,2024-07-01,81.04169
연어구이,2024-08-01,84.0532
연어구이,2024-09-01,76.9018
연어구이,2024-10-01,81.1762
연어구이,2024-11-01,74.83186
연어구이,2024-12-01,86.00358
임연수구이,2024-01-01,53.15348
임연수구이,2024-02-01,42.20594
임연수구이,2024-03-01,62.4645
임연수구이,2024-04-01,64.72126
임연수구이,2024-05-01,66.51472
임연수구이,2024-06-01,56.59841
임연수구이,2024-07-01,55.17112
임연수구이,2024-08-01,56.17994
임연수구이,2024-09-01,52.94425
임연수구이,2024-10-01,57.21117
임연수구이,2024-11-01,50.69496
임연수구이,2024-12-01,46.27858
콘치즈구이,2024-01-01,0.49822
콘치즈구이,2024-02-01,0.18876
콘치즈구이,2024-03-01,0.393
콘치즈구이,2024-04-01,0.59105
콘치즈구이,2024-05-01,0.44251
콘치즈구이,2024-06-01,0.71174
콘치즈구이,2024-07-01,0.8448
콘치즈구이,2024-08-01,0.40228
콘치즈구이,2024-09-01,0.44251
콘치즈구이,2024-10-01,0.393
콘치즈구이,2024-11-01,0.25994
콘치즈구이,2024-12-01,0.42085
함박스테이크,2024-01-01,93.12703
함박스테이크,2024-02-01,71.74067
함박스테이크,2024-03-01,82.67987
함박스테이크,2024-04-01,66.02506
함박스테이크,2024-05-01,69.18149
함박스테이크,2024-06-01,75.26845
함박스테이크,2024-07-01,76.26179
함박스테이크,2024-08-01,70.62973
함박스테이크,2024-09-01,63.36066
함박스테이크,2024-10-01,68.52545
함박스테이크,2024-11-01,80.22899
함박스테이크,2024-12-01,100.0
해물찜,2024-01-01,71.58792
해물찜,2024-02-01,77.9847
해물찜,2024-03-01,73.01408
해물찜,2024-04-01,63.1002
해물찜,2024-05-01,75.90342
해물찜,2024-06-01,66.93279
해물찜,2024-07-01,71.33199
해물찜,2024-08-01,100.0
해물찜,2024-09-01,85.46317
해물찜,2024-10-01,70.22293
해물찜,2024-11-01,61.77384
해물찜,2024-12-01,70.60442
가자미구이,2024-01-01,25.13319
가자미구이,2024-02-01,23.94849
가자미구이,2024-03-01,30.92957
가자미구이,2024-04-01,27.7682
가자미구이,2024-05-01,25.98953
가자미구이,2024-06-01,24.53118
가자미구이,2024-07-01,16.48772
가자미구이,2024-08-01,18.75412
가자미구이,2024-09-01,14.55935
가자미구이,2024-10-01,16.9175
가자미구이,2024-11-01,14.01368
가자미구이,2024-12-01,15.05352
꿩불고기,2024-01-01,0.02592
꿩불고기,2024-11-01,0.02592
더덕구이,2024-01-01,53.71493
더덕구이,2024-02-01,77.23336
더덕구이,2024-03-01,51.84839
더덕구이,2024-04-01,57.84206
더덕구이,2024-05-01,42.24607
더덕구이,2024-06-01,33.68071
더덕구이,2024-07-01,43.82744
더덕구이,2024-08-01,41.73795
더덕구이,2024-09-01,100.0
더덕구이,2024-10-01,64.34904
더덕구이,2024-11-01,53.30533
더덕구이,2024-12-01,40.70099
돼지껍데기구이,2024-01-01,5.90553
돼지껍데기구이,2024-02-01,3.95603
돼지껍데기구이,2024-03-01,5.36112
돼지껍데기구이,2024-04-01,3.19904
돼지껍데기구이,2024-05-01,4.72857
돼지껍데기구이,2024-06-01,3.06942
돼지껍데기구이,2024-07-01,2.34354
돼지껍데기구이,2024-08-01,2.50946
돼지껍데기구이,2024-09-01,2.53538
돼지껍데기구이,2024-10-01,4.49007
돼지껍데기구이,2024-11-01,4.08565
돼지껍데기구이,2024-12-01,2.81536
대구찜,2024-01-01,100.0
대구찜,2024-02-01,69.98728
대구찜,2024-03-01,69.35142
대구찜,2024-04-01,59.00805
대구찜,2024-05-01,63.37431
대구찜,2024-06-01,53.32768
대구찜,2024-07-01,68.84272
대구찜,2024-08-01,71.04705
대구찜,2024-09-01,58.49936
대구찜,2024-10-01,70.62314
대구찜,2024-11-01,68.92751
대구찜,2024-12-01,72.14921
동태찜,2024-01-01,4.0844
동태찜,2024-02-01,3.29626
동태찜,2024-03-01,2.95262
동태찜,2024-04-01,2.27694
동태찜,2024-05-01,2.21357
동태찜,2024-06-01,1.82976
동태찜,2024-07-01,1.92081
동태찜,2024-08-01,2.1377
동태찜,2024-09-01,1.87529
동태찜,2024-10-01,1.89581
동태찜,2024-11-01,1.97079
동태찜,2024-12-01,2.44385
동파육,2024-01-01,20.11496
동파육,2024-02-01,16.64464
동파육,2024-03-01,19.01799
동파육,2024-04-01,20.18726
동파육,2024-05-01,23.02741
동파육,2024-06-01,20.92809
동파육,2024-07-01,18.10221
동파육,2024-08-01,21.29404
동파육,2024-09-01,35.32614
동파육,2024-10-01,100.0
동파육,2024-11-01,58.64989
동파육,2024-12-01,39.48552
돼지등갈비찜,2024-01-01,83.40322
돼지등갈비찜,2024-02-01,100.0
돼지등갈비찜,2024-03-01,67.45161
돼지등갈비찜,2024-04-01,61.23387
돼지등갈비찜,2024-05-01,61.79838
돼지등갈비찜,2024-06-01,56.29838
돼지등갈비찜,2024-07-01,61.41129
돼지등갈비찜,2024-08-01,64.70161
돼지등갈비찜,2024-09-01,81.91935
돼지등갈비찜,2024-10-01,48.5
돼지등갈비찜,2024-11-01,51.01612
돼지등갈비찜,2024-12-01,61.33064
북어찜,2024-01-01,26.96774
북어찜,2024-02-01,37.10483
북어찜,2024-03-01,20.54838
북어찜,2024-04-01,14.67741
북어찜,2024-05-01,14.28225
북어찜,2024-06-01,11.6129
북어찜,2024-07-01,11.48387
북어찜,2024-08-01,12.48387
북어찜,2024-09-01,26.56451
북어찜,2024-10-01,14.09677
북어찜,2024-11-01,11.25
북어찜,2024-12-01,9.99193
붕어찜,2024-01-01,15.18548
붕어찜,2024-02-01,11.95161
붕어찜,2024-03-01,17.93548
붕어찜,2024-04-01,18.65322
붕어찜,2024-05-01,24.0
붕어찜,2024-06-01,19.18548
붕어찜,2024-07-01,20.91935
붕어찜,2024-08-01,18.95161
붕어찜,2024-09-01,19.08064
붕어찜,2024-10-01,22.09677
붕어찜,2024-11-01,14.21774
붕어찜,2024-12-01,10.89516
순대,2024-01-01,100.0
순대,2024-02-01,84.89008
순대,2024-03-01,93.30314
순대,2024-04-01,84.0405
순대,2024-05-01,86.85703
순대,2024-06-01,79.67331
순대,2024-07-01,77.81348
순대,2024-08-01,78.67036
순대,2024-09-01,71.19939
순대,2024-10-01,80.94403
순대,2024-11-01,73.37812
순대,2024-12-01,70.22079
아귀찜,2024-01-01,32.79534
아귀찜,2024-02-01,24.88132
아귀찜,2024-03-01,28.23096
아귀찜,2024-04-01,23.26249
아귀찜,2024-05-01,28.50604
아귀찜,2024-06-01,24.19727
아귀찜,2024-07-01,23.29414
아귀찜,2024-08-01,24.44071
아귀찜,2024-09-01,24.55025
아귀찜,2024-10-01,24.23379
아귀찜,2024-11-01,23.15538
아귀찜,2024-12-01,31.06453
오징어순대,2024-01-01,46.22556
오징어순대,2024-02-01,37.17958
오징어순대,2024-03-01,32.75639
오징어순대,2024-04-01,35.64108
오징어순대,2024-05-01,33.28464
오징어순대,2024-06-01,44.02492
오징어순대,2024-07-01,58.78672
오징어순대,2024-08-01,62.11446
오징어순대,2024-09-01,43.45529
오징어순대,2024-10-01,42.56432
오징어순대,2024-11-01,34.53345
오징어순대,2024-12-01,34.26324
조기찜,2024-01-01,7.68519
조기찜,2024-02-01,12.61228
조기찜,2024-03-01,6.04931
조기찜,2024-04-01,4.87353
조기찜,2024-05-01,4.51812
조기찜,2024-06-01,3.54195
조기찜,2024-07-01,3.27661
조기찜,2024-08-01,3.55169
조기찜,2024-09-01,7.64137
조기찜,2024-10-01,4.00934
조기찜,2024-11-01,3.3399
조기찜,2024-12-01,3.51761
족발,2024-01-01,100.0
족발,2024-02-01,87.18358
족발,2024-03-01,86.46246
족발,2024-04-01,80.69744
족발,2024-05-01,84.37997
족발,2024-06-01,85.34619
족발,2024-07-01,93.27715
